# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
2765,controllerType=0 controllerNumber=1 scan=2821,1,Unknown,ms1,909.44,1077.1526,0.0000
2885,controllerType=0 controllerNumber=1 scan=2942,1,Unknown,ms1,949.40,1077.1609,9408.8008
2935,controllerType=0 controllerNumber=1 scan=2992,1,Unknown,ms1,966.04,1077.1606,28132.1621
2965,controllerType=0 controllerNumber=1 scan=3022,1,Unknown,ms1,975.96,1077.1609,9570.9863
3014,controllerType=0 controllerNumber=1 scan=3071,1,Unknown,ms1,991.83,1077.1528,27109.5996
3014,controllerType=0 controllerNumber=1 scan=3071,1,Unknown,ms1,991.83,1077.1612,13019.4736
3031,controllerType=0 controllerNumber=1 scan=3088,1,Unknown,ms1,997.50,1077.1528,0.0000
3031,controllerType=0 controllerNumber=1 scan=3088,1,Unknown,ms1,997.50,1077.1612,0.0000
3069,controllerType=0 controllerNumber=1 scan=3126,1,Unknown,ms1,1010.05,1077.1526,0.0000
3069,controllerType=0 controllerNumber=1 scan=3126,1,Unknown,ms1,1010.05,1077.1610,0.0000
3179,controllerType=0 controllerNumber=1 scan=3238,1,Unknown,ms1,1045.91,1077.1527,23698.4004
3179,controllerType=0 controllerNumber=1 scan=3238,1,Unknown,ms1,1045.91,1077.1611,28272.6367
3248,controllerType=0 controllerNumber=1 scan=3308,1,Unknown,ms1,1068.03,1077.1527,0.0000
3248,controllerType=0 controllerNumber=1 scan=3308,1,Unknown,ms1,1068.03,1077.1611,0.0000
3335,controllerType=0 controllerNumber=1 scan=3399,1,Unknown,ms1,1096.72,1077.1527,0.0000
3335,controllerType=0 controllerNumber=1 scan=3399,1,Unknown,ms1,1096.72,1077.1611,0.0000
3393,controllerType=0 controllerNumber=1 scan=3461,1,Unknown,ms1,1116.00,1077.1608,0.0000
3564,controllerType=0 controllerNumber=1 scan=3637,1,Unknown,ms1,1173.00,1077.1608,0.0000
3657,controllerType=0 controllerNumber=1 scan=3737,1,Unknown,ms1,1204.49,1077.1607,34196.3633
3689,controllerType=0 controllerNumber=1 scan=3770,1,Unknown,ms1,1214.79,1077.1607,32136.9668
3806,controllerType=0 controllerNumber=1 scan=3897,1,Unknown,ms1,1253.88,1077.1608,33055.5234
3816,controllerType=0 controllerNumber=1 scan=3910,1,Unknown,ms1,1257.46,1077.1605,0.0000
4026,controllerType=0 controllerNumber=1 scan=4141,1,Unknown,ms1,1328.96,1077.1526,0.0000
4026,controllerType=0 controllerNumber=1 scan=4141,1,Unknown,ms1,1328.96,1077.1610,0.0000
4201,controllerType=0 controllerNumber=1 scan=4329,1,Unknown,ms1,1387.00,1077.1530,0.0000
4201,controllerType=0 controllerNumber=1 scan=4329,1,Unknown,ms1,1387.00,1077.1613,0.0000
4206,controllerType=0 controllerNumber=1 scan=4334,1,Unknown,ms1,1388.57,1077.1528,34872.3906
4206,controllerType=0 controllerNumber=1 scan=4334,1,Unknown,ms1,1388.57,1077.1612,31412.3613
4324,controllerType=0 controllerNumber=1 scan=4460,1,Unknown,ms1,1428.51,1077.1526,0.0000
4324,controllerType=0 controllerNumber=1 scan=4460,1,Unknown,ms1,1428.51,1077.1610,0.0000
4478,controllerType=0 controllerNumber=1 scan=4628,1,Unknown,ms1,1480.81,1077.1526,16317.1904
4478,controllerType=0 controllerNumber=1 scan=4628,1,Unknown,ms1,1480.81,1077.1610,28691.0156
4513,controllerType=0 controllerNumber=1 scan=4666,1,Unknown,ms1,1492.35,1077.1526,27903.8730
4513,controllerType=0 controllerNumber=1 scan=4666,1,Unknown,ms1,1492.35,1077.1609,16783.5332
4549,controllerType=0 controllerNumber=1 scan=4707,1,Unknown,ms1,1504.81,1077.1527,0.0000
4549,controllerType=0 controllerNumber=1 scan=4707,1,Unknown,ms1,1504.81,1077.1611,0.0000
4897,controllerType=0 controllerNumber=1 scan=5220,1,Unknown,ms1,1642.69,1077.1597,0.0000
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,1077.1579,0.0000
5199,controllerType=0 controllerNumber=1 scan=6231,1,Unknown,ms1,1841.62,1077.1595,0.0000
5201,controllerType=0 controllerNumber=1 scan=6237,1,Unknown,ms1,1842.92,1077.1593,0.0000
5205,controllerType=0 controllerNumber=1 scan=6261,1,Unknown,ms1,1847.23,1077.1599,0.0000
5293,controllerType=0 controllerNumber=1 scan=6747,1,Unknown,ms1,1932.43,1077.1579,0.0000
5299,controllerType=0 controllerNumber=1 scan=6788,1,Unknown,ms1,1939.47,1077.1600,0.0000
5311,controllerType=0 controllerNumber=1 scan=6851,1,Unknown,ms1,1950.69,1077.1600,0.0000
5341,controllerType=0 controllerNumber=1 scan=6978,1,Unknown,ms1,1974.63,1077.1601,0.0000
5345,controllerType=0 controllerNumber=1 scan=6992,1,Unknown,ms1,1977.39,1077.1602,0.0000
5347,controllerType=0 controllerNumber=1 scan=7001,1,Unknown,ms1,1979.09,1077.1601,0.0000
5367,controllerType=0 controllerNumber=1 scan=7118,1,Unknown,ms1,1999.91,1077.1589,0.0000
5418,controllerType=0 controllerNumber=1 scan=7312,1,Unknown,ms1,2036.88,1077.1604,0.0000
5441,controllerType=0 controllerNumber=1 scan=7361,1,Unknown,ms1,2047.88,1077.1608,0.0000
5463,controllerType=0 controllerNumber=1 scan=7418,1,Unknown,ms1,2059.85,1077.1596,0.0000
5465,controllerType=0 controllerNumber=1 scan=7428,1,Unknown,ms1,2061.54,1077.1594,0.0000
5466,controllerType=0 controllerNumber=1 scan=7432,1,Unknown,ms1,2062.31,1077.1594,0.0000
5467,controllerType=0 controllerNumber=1 scan=7437,1,Unknown,ms1,2063.17,1077.1620,0.0000
5468,controllerType=0 controllerNumber=1 scan=7446,1,Unknown,ms1,2064.63,1077.1545,104236.2891
5468,controllerType=0 controllerNumber=1 scan=7446,1,Unknown,ms1,2064.63,1077.1629,4510.1895
5469,controllerType=0 controllerNumber=1 scan=7458,1,Unknown,ms1,2066.57,1077.1553,65194.0742
5469,controllerType=0 controllerNumber=1 scan=7458,1,Unknown,ms1,2066.57,1077.1602,0.0000
5470,controllerType=0 controllerNumber=1 scan=7471,1,Unknown,ms1,2068.76,1077.1590,0.0000
5476,controllerType=0 controllerNumber=1 scan=7526,1,Unknown,ms1,2077.83,1077.1577,150919.8906
5477,controllerType=0 controllerNumber=1 scan=7533,1,Unknown,ms1,2079.00,1077.1544,0.0000
5477,controllerType=0 controllerNumber=1 scan=7533,1,Unknown,ms1,2079.00,1077.1628,0.0000
5478,controllerType=0 controllerNumber=1 scan=7541,1,Unknown,ms1,2080.33,1077.1603,0.0000
5480,controllerType=0 controllerNumber=1 scan=7562,1,Unknown,ms1,2083.66,1077.1609,0.0000
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,1077.1589,0.0000
5484,controllerType=0 controllerNumber=1 scan=7592,1,Unknown,ms1,2088.81,1077.1584,266763.8438
5485,controllerType=0 controllerNumber=1 scan=7598,1,Unknown,ms1,2089.74,1077.1527,1037132.0625
5485,controllerType=0 controllerNumber=1 scan=7598,1,Unknown,ms1,2089.74,1077.1611,631501.1250
5486,controllerType=0 controllerNumber=1 scan=7602,1,Unknown,ms1,2090.52,1077.1586,930426.5625
5487,controllerType=0 controllerNumber=1 scan=7603,1,Unknown,ms1,2090.88,1077.1549,1508346.3750
5487,controllerType=0 controllerNumber=1 scan=7603,1,Unknown,ms1,2090.88,1077.1633,863075.4375
5488,controllerType=0 controllerNumber=1 scan=7607,1,Unknown,ms1,2091.51,1077.1536,1295459.1250
5488,controllerType=0 controllerNumber=1 scan=7607,1,Unknown,ms1,2091.51,1077.1620,649177.0625
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,1077.1569,1227851.6250
5490,controllerType=0 controllerNumber=1 scan=7613,1,Unknown,ms1,2092.79,1077.1592,2690765.0000
5491,controllerType=0 controllerNumber=1 scan=7620,1,Unknown,ms1,2093.81,1077.1531,2605086.2500
5491,controllerType=0 controllerNumber=1 scan=7620,1,Unknown,ms1,2093.81,1077.1615,1589071.3750
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,1077.1531,3992936.5000
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,1077.1615,2549412.7500
5493,controllerType=0 controllerNumber=1 scan=7627,1,Unknown,ms1,2095.18,1077.1609,4217643.0000
5494,controllerType=0 controllerNumber=1 scan=7628,1,Unknown,ms1,2095.55,1077.1602,4109737.7500
5495,controllerType=0 controllerNumber=1 scan=7631,1,Unknown,ms1,2096.16,1077.1607,3767534.5000
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,1077.1526,6044898.0000
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,1077.1610,3713440.2500
5497,controllerType=0 controllerNumber=1 scan=7636,1,Unknown,ms1,2097.22,1077.1608,4037549.2500
5498,controllerType=0 controllerNumber=1 scan=7637,1,Unknown,ms1,2097.58,1077.1606,3192976.5000
5499,controllerType=0 controllerNumber=1 scan=7642,1,Unknown,ms1,2098.50,1077.1526,6356701.0000
5499,controllerType=0 controllerNumber=1 scan=7642,1,Unknown,ms1,2098.50,1077.1610,3824972.7500
5500,controllerType=0 controllerNumber=1 scan=7647,1,Unknown,ms1,2099.48,1077.1537,5110531.0000
5500,controllerType=0 controllerNumber=1 scan=7647,1,Unknown,ms1,2099.48,1077.1621,3042543.5000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,1077.1532,4743289.0000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,1077.1616,2683290.7500
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,1077.1550,4158062.5000
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,1077.1534,3227437.7500
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,1077.1618,1693079.8750
5504,controllerType=0 controllerNumber=1 scan=7665,1,Unknown,ms1,2102.70,1077.1597,1339479.2500
5505,controllerType=0 controllerNumber=1 scan=7668,1,Unknown,ms1,2103.16,1077.1598,1455439.6250
5506,controllerType=0 controllerNumber=1 scan=7675,1,Unknown,ms1,2104.30,1077.1594,663780.9375
5507,controllerType=0 controllerNumber=1 scan=7684,1,Unknown,ms1,2105.66,1077.1587,366586.9375
5508,controllerType=0 controllerNumber=1 scan=7687,1,Unknown,ms1,2106.17,1077.1604,298298.2813
5509,controllerType=0 controllerNumber=1 scan=7695,1,Unknown,ms1,2107.49,1077.1594,235112.5938
5510,controllerType=0 controllerNumber=1 scan=7696,1,Unknown,ms1,2107.86,1077.1597,125688.2266
5511,controllerType=0 controllerNumber=1 scan=7706,1,Unknown,ms1,2109.49,1077.1595,142095.8281
5512,controllerType=0 controllerNumber=1 scan=7709,1,Unknown,ms1,2110.03,1077.1575,126827.9141
5513,controllerType=0 controllerNumber=1 scan=7716,1,Unknown,ms1,2111.16,1077.1595,92851.6641
5514,controllerType=0 controllerNumber=1 scan=7722,1,Unknown,ms1,2112.15,1077.1528,236572.2969
5514,controllerType=0 controllerNumber=1 scan=7722,1,Unknown,ms1,2112.15,1077.1612,46273.1953
5515,controllerType=0 controllerNumber=1 scan=7728,1,Unknown,ms1,2113.17,1077.1596,94352.1172
5516,controllerType=0 controllerNumber=1 scan=7735,1,Unknown,ms1,2114.33,1077.1602,0.0000
5517,controllerType=0 controllerNumber=1 scan=7741,1,Unknown,ms1,2115.41,1077.1575,61263.0430
5517,controllerType=0 controllerNumber=1 scan=7741,1,Unknown,ms1,2115.41,1077.1627,0.0000
5518,controllerType=0 controllerNumber=1 scan=7754,1,Unknown,ms1,2117.70,1077.1593,0.0000
5519,controllerType=0 controllerNumber=1 scan=7767,1,Unknown,ms1,2119.75,1077.1543,0.0000
5519,controllerType=0 controllerNumber=1 scan=7767,1,Unknown,ms1,2119.75,1077.1627,0.0000
5548,controllerType=0 controllerNumber=1 scan=7868,1,Unknown,ms1,2138.65,1077.1528,0.0000
5548,controllerType=0 controllerNumber=1 scan=7868,1,Unknown,ms1,2138.65,1077.1612,0.0000
5552,controllerType=0 controllerNumber=1 scan=7889,1,Unknown,ms1,2142.04,1077.1539,0.0000
5552,controllerType=0 controllerNumber=1 scan=7889,1,Unknown,ms1,2142.04,1077.1623,0.0000
5555,controllerType=0 controllerNumber=1 scan=7908,1,Unknown,ms1,2145.02,1077.1603,0.0000
5557,controllerType=0 controllerNumber=1 scan=7925,1,Unknown,ms1,2147.76,1077.1556,0.0000
5561,controllerType=0 controllerNumber=1 scan=7953,1,Unknown,ms1,2152.37,1077.1584,0.0000
5562,controllerType=0 controllerNumber=1 scan=7954,1,Unknown,ms1,2152.73,1077.1586,129453.7578
5562,controllerType=0 controllerNumber=1 scan=7954,1,Unknown,ms1,2152.73,1077.1601,0.0000
5563,controllerType=0 controllerNumber=1 scan=7961,1,Unknown,ms1,2153.83,1077.1527,118375.2969
5564,controllerType=0 controllerNumber=1 scan=7969,1,Unknown,ms1,2155.14,1077.1601,0.0000
5565,controllerType=0 controllerNumber=1 scan=7976,1,Unknown,ms1,2156.20,1077.1600,0.0000
5567,controllerType=0 controllerNumber=1 scan=7991,1,Unknown,ms1,2158.61,1077.1602,55712.1602
5568,controllerType=0 controllerNumber=1 scan=7992,1,Unknown,ms1,2158.98,1077.1629,0.0000
5569,controllerType=0 controllerNumber=1 scan=8000,1,Unknown,ms1,2160.30,1077.1600,0.0000
5570,controllerType=0 controllerNumber=1 scan=8006,1,Unknown,ms1,2161.38,1077.1597,34700.0664
5571,controllerType=0 controllerNumber=1 scan=8009,1,Unknown,ms1,2161.86,1077.1599,0.0000
5572,controllerType=0 controllerNumber=1 scan=8018,1,Unknown,ms1,2163.13,1077.1537,67920.9609
5572,controllerType=0 controllerNumber=1 scan=8018,1,Unknown,ms1,2163.13,1077.1597,0.0000
5573,controllerType=0 controllerNumber=1 scan=8024,1,Unknown,ms1,2164.14,1077.1560,73977.0781
5573,controllerType=0 controllerNumber=1 scan=8024,1,Unknown,ms1,2164.14,1077.1590,0.0000
5574,controllerType=0 controllerNumber=1 scan=8029,1,Unknown,ms1,2165.00,1077.1606,28103.2891
5575,controllerType=0 controllerNumber=1 scan=8030,1,Unknown,ms1,2165.36,1077.1565,298805.9063
5576,controllerType=0 controllerNumber=1 scan=8037,1,Unknown,ms1,2166.69,1077.1602,106861.0000
5577,controllerType=0 controllerNumber=1 scan=8042,1,Unknown,ms1,2167.67,1077.1532,171624.1094
5577,controllerType=0 controllerNumber=1 scan=8042,1,Unknown,ms1,2167.67,1077.1616,25105.2285
5578,controllerType=0 controllerNumber=1 scan=8046,1,Unknown,ms1,2168.22,1077.1579,0.0000
5579,controllerType=0 controllerNumber=1 scan=8050,1,Unknown,ms1,2168.92,1077.1530,221268.0781
5579,controllerType=0 controllerNumber=1 scan=8050,1,Unknown,ms1,2168.92,1077.1613,41426.8438
5580,controllerType=0 controllerNumber=1 scan=8055,1,Unknown,ms1,2169.75,1077.1576,0.0000
5581,controllerType=0 controllerNumber=1 scan=8058,1,Unknown,ms1,2170.24,1077.1581,0.0000
5582,controllerType=0 controllerNumber=1 scan=8062,1,Unknown,ms1,2170.93,1077.1545,44613.9102
5584,controllerType=0 controllerNumber=1 scan=8069,1,Unknown,ms1,2172.32,1077.1583,0.0000
5585,controllerType=0 controllerNumber=1 scan=8073,1,Unknown,ms1,2173.09,1077.1587,0.0000
5586,controllerType=0 controllerNumber=1 scan=8077,1,Unknown,ms1,2173.86,1077.1591,0.0000
5588,controllerType=0 controllerNumber=1 scan=8082,1,Unknown,ms1,2175.05,1077.1587,191709.2500
5589,controllerType=0 controllerNumber=1 scan=8083,1,Unknown,ms1,2175.42,1077.1583,0.0000
5590,controllerType=0 controllerNumber=1 scan=8088,1,Unknown,ms1,2176.32,1077.1597,0.0000
5591,controllerType=0 controllerNumber=1 scan=8091,1,Unknown,ms1,2176.83,1077.1589,95589.0469
5592,controllerType=0 controllerNumber=1 scan=8096,1,Unknown,ms1,2177.68,1077.1598,0.0000
5593,controllerType=0 controllerNumber=1 scan=8097,1,Unknown,ms1,2178.05,1077.1591,187640.6406
5595,controllerType=0 controllerNumber=1 scan=8107,1,Unknown,ms1,2179.69,1077.1591,0.0000
5597,controllerType=0 controllerNumber=1 scan=8113,1,Unknown,ms1,2180.90,1077.1582,0.0000
5598,controllerType=0 controllerNumber=1 scan=8121,1,Unknown,ms1,2182.08,1077.1631,0.0000
5599,controllerType=0 controllerNumber=1 scan=8125,1,Unknown,ms1,2182.74,1077.1615,0.0000
5603,controllerType=0 controllerNumber=1 scan=8139,1,Unknown,ms1,2185.58,1077.1526,175463.4375
5603,controllerType=0 controllerNumber=1 scan=8139,1,Unknown,ms1,2185.58,1077.1610,0.0000
5604,controllerType=0 controllerNumber=1 scan=8142,1,Unknown,ms1,2186.12,1077.1527,0.0000
5604,controllerType=0 controllerNumber=1 scan=8142,1,Unknown,ms1,2186.12,1077.1611,0.0000
5614,controllerType=0 controllerNumber=1 scan=8190,1,Unknown,ms1,2194.73,1077.1526,0.0000
5614,controllerType=0 controllerNumber=1 scan=8190,1,Unknown,ms1,2194.73,1077.1610,0.0000
5615,controllerType=0 controllerNumber=1 scan=8196,1,Unknown,ms1,2195.74,1077.1595,0.0000
5616,controllerType=0 controllerNumber=1 scan=8201,1,Unknown,ms1,2196.67,1077.1559,0.0000
5617,controllerType=0 controllerNumber=1 scan=8208,1,Unknown,ms1,2197.83,1077.1593,0.0000
5618,controllerType=0 controllerNumber=1 scan=8209,1,Unknown,ms1,2198.20,1077.1580,0.0000
5620,controllerType=0 controllerNumber=1 scan=8225,1,Unknown,ms1,2200.69,1077.1546,0.0000
5620,controllerType=0 controllerNumber=1 scan=8225,1,Unknown,ms1,2200.69,1077.1630,0.0000
5622,controllerType=0 controllerNumber=1 scan=8242,1,Unknown,ms1,2203.55,1077.1583,0.0000
5624,controllerType=0 controllerNumber=1 scan=8259,1,Unknown,ms1,2206.30,1077.1598,0.0000
5625,controllerType=0 controllerNumber=1 scan=8272,1,Unknown,ms1,2208.43,1077.1546,0.0000
5625,controllerType=0 controllerNumber=1 scan=8272,1,Unknown,ms1,2208.43,1077.1630,0.0000
5639,controllerType=0 controllerNumber=1 scan=8387,1,Unknown,ms1,2227.46,1077.1598,0.0000
5663,controllerType=0 controllerNumber=1 scan=8476,1,Unknown,ms1,2244.11,1077.1608,0.0000
5667,controllerType=0 controllerNumber=1 scan=8484,1,Unknown,ms1,2245.87,1077.1607,0.0000
5669,controllerType=0 controllerNumber=1 scan=8490,1,Unknown,ms1,2247.03,1077.1607,0.0000
5685,controllerType=0 controllerNumber=1 scan=8543,1,Unknown,ms1,2257.07,1077.1529,0.0000
5709,controllerType=0 controllerNumber=1 scan=8629,1,Unknown,ms1,2273.66,1077.1599,0.0000
5739,controllerType=0 controllerNumber=1 scan=8757,1,Unknown,ms1,2296.04,1077.1603,0.0000
5742,controllerType=0 controllerNumber=1 scan=8766,1,Unknown,ms1,2297.82,1077.1595,0.0000
5744,controllerType=0 controllerNumber=1 scan=8771,1,Unknown,ms1,2298.89,1077.1601,0.0000
5747,controllerType=0 controllerNumber=1 scan=8785,1,Unknown,ms1,2301.43,1077.1597,0.0000
5749,controllerType=0 controllerNumber=1 scan=8808,1,Unknown,ms1,2304.79,1077.1558,0.0000
5798,controllerType=0 controllerNumber=1 scan=8984,1,Unknown,ms1,2337.90,1077.1526,0.0000
5798,controllerType=0 controllerNumber=1 scan=8984,1,Unknown,ms1,2337.90,1077.1610,0.0000
5838,controllerType=0 controllerNumber=1 scan=9112,1,Unknown,ms1,2363.09,1077.1601,271708.3125
5855,controllerType=0 controllerNumber=1 scan=9182,1,Unknown,ms1,2376.17,1077.1526,0.0000
5855,controllerType=0 controllerNumber=1 scan=9182,1,Unknown,ms1,2376.17,1077.1610,0.0000
5912,controllerType=0 controllerNumber=1 scan=9457,1,Unknown,ms1,2424.29,1077.1535,0.0000
5916,controllerType=0 controllerNumber=1 scan=9485,1,Unknown,ms1,2428.82,1077.1578,233138.4531
5917,controllerType=0 controllerNumber=1 scan=9489,1,Unknown,ms1,2429.46,1077.1588,271182.7188
5918,controllerType=0 controllerNumber=1 scan=9499,1,Unknown,ms1,2430.92,1077.1569,667952.6250
5919,controllerType=0 controllerNumber=1 scan=9510,1,Unknown,ms1,2432.71,1077.1526,1837618.5000
5919,controllerType=0 controllerNumber=1 scan=9510,1,Unknown,ms1,2432.71,1077.1610,2722146.5000
5920,controllerType=0 controllerNumber=1 scan=9513,1,Unknown,ms1,2433.21,1077.1585,3159919.0000
5921,controllerType=0 controllerNumber=1 scan=9521,1,Unknown,ms1,2434.54,1077.1581,5863720.5000
5922,controllerType=0 controllerNumber=1 scan=9534,1,Unknown,ms1,2436.61,1077.1589,8605260.0000
5923,controllerType=0 controllerNumber=1 scan=9537,1,Unknown,ms1,2437.15,1077.1573,10283478.0000
5924,controllerType=0 controllerNumber=1 scan=9542,1,Unknown,ms1,2437.77,1077.1591,8309056.5000
5925,controllerType=0 controllerNumber=1 scan=9548,1,Unknown,ms1,2438.65,1077.1579,6029577.0000
5926,controllerType=0 controllerNumber=1 scan=9549,1,Unknown,ms1,2439.02,1077.1564,4646079.0000
5927,controllerType=0 controllerNumber=1 scan=9554,1,Unknown,ms1,2439.65,1077.1583,8783431.0000
5928,controllerType=0 controllerNumber=1 scan=9555,1,Unknown,ms1,2440.02,1077.1605,3038548.0000
5929,controllerType=0 controllerNumber=1 scan=9557,1,Unknown,ms1,2440.51,1077.1571,3516366.0000
5930,controllerType=0 controllerNumber=1 scan=9558,1,Unknown,ms1,2440.87,1077.1604,2321285.7500
5931,controllerType=0 controllerNumber=1 scan=9559,1,Unknown,ms1,2441.18,1077.1571,4748708.5000
5932,controllerType=0 controllerNumber=1 scan=9561,1,Unknown,ms1,2441.58,1077.1606,2344509.5000
5933,controllerType=0 controllerNumber=1 scan=9562,1,Unknown,ms1,2441.95,1077.1598,3886345.5000
5934,controllerType=0 controllerNumber=1 scan=9564,1,Unknown,ms1,2442.40,1077.1581,5856352.0000
5936,controllerType=0 controllerNumber=1 scan=9567,1,Unknown,ms1,2443.16,1077.1542,3314871.7500
5936,controllerType=0 controllerNumber=1 scan=9567,1,Unknown,ms1,2443.16,1077.1626,2871233.7500
5937,controllerType=0 controllerNumber=1 scan=9568,1,Unknown,ms1,2443.53,1077.1577,3613821.7500
5938,controllerType=0 controllerNumber=1 scan=9570,1,Unknown,ms1,2443.98,1077.1580,4601810.0000
5939,controllerType=0 controllerNumber=1 scan=9571,1,Unknown,ms1,2444.34,1077.1602,2562923.5000
5941,controllerType=0 controllerNumber=1 scan=9576,1,Unknown,ms1,2445.39,1077.1560,3796195.0000
5942,controllerType=0 controllerNumber=1 scan=9577,1,Unknown,ms1,2445.76,1077.1599,2747071.2500
5943,controllerType=0 controllerNumber=1 scan=9578,1,Unknown,ms1,2446.12,1077.1600,3195769.2500
5944,controllerType=0 controllerNumber=1 scan=9579,1,Unknown,ms1,2446.49,1077.1595,2558317.2500
5945,controllerType=0 controllerNumber=1 scan=9580,1,Unknown,ms1,2446.85,1077.1579,4057558.5000
5946,controllerType=0 controllerNumber=1 scan=9581,1,Unknown,ms1,2447.22,1077.1599,1830869.8750
5947,controllerType=0 controllerNumber=1 scan=9582,1,Unknown,ms1,2447.58,1077.1562,3590370.0000
5948,controllerType=0 controllerNumber=1 scan=9586,1,Unknown,ms1,2448.32,1077.1603,1838634.5000
5952,controllerType=0 controllerNumber=1 scan=9592,1,Unknown,ms1,2449.88,1077.1597,2293935.5000
5953,controllerType=0 controllerNumber=1 scan=9593,1,Unknown,ms1,2450.19,1077.1552,3341725.5000
5955,controllerType=0 controllerNumber=1 scan=9597,1,Unknown,ms1,2451.11,1077.1607,1037446.1875
5956,controllerType=0 controllerNumber=1 scan=9598,1,Unknown,ms1,2451.47,1077.1565,3361523.2500
