# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
3273,controllerType=0 controllerNumber=1 scan=3335,1,Unknown,ms1,1076.41,1191.8613,0.0000
3305,controllerType=0 controllerNumber=1 scan=3367,1,Unknown,ms1,1086.77,1191.8614,0.0000
3517,controllerType=0 controllerNumber=1 scan=3589,1,Unknown,ms1,1157.04,1191.8611,0.0000
3521,controllerType=0 controllerNumber=1 scan=3593,1,Unknown,ms1,1158.50,1191.8609,36551.7734
3559,controllerType=0 controllerNumber=1 scan=3632,1,Unknown,ms1,1171.32,1191.8607,0.0000
3672,controllerType=0 controllerNumber=1 scan=3752,1,Unknown,ms1,1209.22,1191.8610,31976.6621
3697,controllerType=0 controllerNumber=1 scan=3781,1,Unknown,ms1,1217.83,1191.8607,34661.6563
3699,controllerType=0 controllerNumber=1 scan=3783,1,Unknown,ms1,1218.46,1191.8608,0.0000
3703,controllerType=0 controllerNumber=1 scan=3787,1,Unknown,ms1,1219.72,1191.8608,0.0000
3741,controllerType=0 controllerNumber=1 scan=3826,1,Unknown,ms1,1232.07,1191.8607,0.0000
3755,controllerType=0 controllerNumber=1 scan=3842,1,Unknown,ms1,1236.94,1191.8608,26191.6680
3800,controllerType=0 controllerNumber=1 scan=3891,1,Unknown,ms1,1251.99,1191.8607,98897.5234
4035,controllerType=0 controllerNumber=1 scan=4150,1,Unknown,ms1,1331.86,1191.8612,0.0000
4154,controllerType=0 controllerNumber=1 scan=4278,1,Unknown,ms1,1371.40,1191.8611,0.0000
4160,controllerType=0 controllerNumber=1 scan=4286,1,Unknown,ms1,1373.66,1191.8611,12706.8379
4168,controllerType=0 controllerNumber=1 scan=4294,1,Unknown,ms1,1376.18,1191.8611,0.0000
4187,controllerType=0 controllerNumber=1 scan=4315,1,Unknown,ms1,1382.58,1191.8612,21347.2090
4234,controllerType=0 controllerNumber=1 scan=4364,1,Unknown,ms1,1397.99,1191.8615,29576.4180
4236,controllerType=0 controllerNumber=1 scan=4366,1,Unknown,ms1,1398.62,1191.8614,0.0000
4239,controllerType=0 controllerNumber=1 scan=4369,1,Unknown,ms1,1399.57,1191.8613,0.0000
4254,controllerType=0 controllerNumber=1 scan=4385,1,Unknown,ms1,1404.54,1191.8614,0.0000
4293,controllerType=0 controllerNumber=1 scan=4426,1,Unknown,ms1,1417.97,1191.8606,0.0000
4294,controllerType=0 controllerNumber=1 scan=4427,1,Unknown,ms1,1418.28,1191.8609,0.0000
4317,controllerType=0 controllerNumber=1 scan=4453,1,Unknown,ms1,1426.20,1191.8610,14869.4951
4348,controllerType=0 controllerNumber=1 scan=4486,1,Unknown,ms1,1436.63,1191.8611,0.0000
4370,controllerType=0 controllerNumber=1 scan=4508,1,Unknown,ms1,1444.13,1191.8609,21021.4883
4458,controllerType=0 controllerNumber=1 scan=4606,1,Unknown,ms1,1473.77,1191.8611,23391.3809
4642,controllerType=0 controllerNumber=1 scan=4838,1,Unknown,ms1,1540.90,1191.8608,0.0000
4716,controllerType=0 controllerNumber=1 scan=4936,1,Unknown,ms1,1568.27,1191.8611,37822.5820
4855,controllerType=0 controllerNumber=1 scan=5143,1,Unknown,ms1,1623.72,1191.8605,0.0000
4899,controllerType=0 controllerNumber=1 scan=5222,1,Unknown,ms1,1643.37,1191.8598,0.0000
4915,controllerType=0 controllerNumber=1 scan=5253,1,Unknown,ms1,1651.08,1191.8600,0.0000
5007,controllerType=0 controllerNumber=1 scan=5505,1,Unknown,ms1,1703.76,1191.8602,464672.3125
5011,controllerType=0 controllerNumber=1 scan=5514,1,Unknown,ms1,1705.77,1191.8604,0.0000
5100,controllerType=0 controllerNumber=1 scan=5868,1,Unknown,ms1,1772.35,1191.8597,0.0000
5113,controllerType=0 controllerNumber=1 scan=5909,1,Unknown,ms1,1780.50,1191.8595,0.0000
5117,controllerType=0 controllerNumber=1 scan=5923,1,Unknown,ms1,1783.26,1191.8599,0.0000
5121,controllerType=0 controllerNumber=1 scan=5944,1,Unknown,ms1,1787.15,1191.8596,0.0000
5373,controllerType=0 controllerNumber=1 scan=7149,1,Unknown,ms1,2005.17,1191.8588,0.0000
5376,controllerType=0 controllerNumber=1 scan=7159,1,Unknown,ms1,2007.28,1191.8587,0.0000
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,1191.8589,151405.0625
5483,controllerType=0 controllerNumber=1 scan=7586,1,Unknown,ms1,2087.81,1191.8582,0.0000
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,1191.8590,0.0000
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,1191.8592,0.0000
5493,controllerType=0 controllerNumber=1 scan=7627,1,Unknown,ms1,2095.18,1191.8619,0.0000
5494,controllerType=0 controllerNumber=1 scan=7628,1,Unknown,ms1,2095.55,1191.8593,0.0000
5495,controllerType=0 controllerNumber=1 scan=7631,1,Unknown,ms1,2096.16,1191.8603,0.0000
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,1191.8593,0.0000
5497,controllerType=0 controllerNumber=1 scan=7636,1,Unknown,ms1,2097.22,1191.8593,0.0000
5498,controllerType=0 controllerNumber=1 scan=7637,1,Unknown,ms1,2097.58,1191.8594,0.0000
5499,controllerType=0 controllerNumber=1 scan=7642,1,Unknown,ms1,2098.50,1191.8648,0.0000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,1191.8597,0.0000
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,1191.8600,0.0000
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,1191.8598,0.0000
5505,controllerType=0 controllerNumber=1 scan=7668,1,Unknown,ms1,2103.16,1191.8599,0.0000
5508,controllerType=0 controllerNumber=1 scan=7687,1,Unknown,ms1,2106.17,1191.8599,0.0000
5688,controllerType=0 controllerNumber=1 scan=8547,1,Unknown,ms1,2258.21,1191.8612,0.0000
5697,controllerType=0 controllerNumber=1 scan=8583,1,Unknown,ms1,2264.80,1191.8604,249165.3594
5698,controllerType=0 controllerNumber=1 scan=8584,1,Unknown,ms1,2265.16,1191.8605,360441.7813
5699,controllerType=0 controllerNumber=1 scan=8587,1,Unknown,ms1,2265.78,1191.8606,149695.5469
5700,controllerType=0 controllerNumber=1 scan=8588,1,Unknown,ms1,2266.14,1191.8604,129248.3516
5700,controllerType=0 controllerNumber=1 scan=8588,1,Unknown,ms1,2266.14,1191.8653,0.0000
5701,controllerType=0 controllerNumber=1 scan=8594,1,Unknown,ms1,2267.15,1191.8577,719916.3125
5701,controllerType=0 controllerNumber=1 scan=8594,1,Unknown,ms1,2267.15,1191.8674,396668.4375
5703,controllerType=0 controllerNumber=1 scan=8603,1,Unknown,ms1,2268.88,1191.8603,213225.6406
5703,controllerType=0 controllerNumber=1 scan=8603,1,Unknown,ms1,2268.88,1191.8595,0.0000
5705,controllerType=0 controllerNumber=1 scan=8609,1,Unknown,ms1,2270.16,1191.8604,135066.9844
5708,controllerType=0 controllerNumber=1 scan=8621,1,Unknown,ms1,2272.36,1191.8600,137327.9844
5789,controllerType=0 controllerNumber=1 scan=8946,1,Unknown,ms1,2330.90,1191.8562,0.0000
5998,controllerType=0 controllerNumber=1 scan=9733,1,Unknown,ms1,2477.43,1191.8601,0.0000
5999,controllerType=0 controllerNumber=1 scan=9739,1,Unknown,ms1,2478.35,1191.8593,0.0000
6000,controllerType=0 controllerNumber=1 scan=9744,1,Unknown,ms1,2479.23,1191.8603,0.0000
6001,controllerType=0 controllerNumber=1 scan=9749,1,Unknown,ms1,2480.12,1191.8616,0.0000
6002,controllerType=0 controllerNumber=1 scan=9752,1,Unknown,ms1,2480.74,1191.8620,0.0000
6003,controllerType=0 controllerNumber=1 scan=9753,1,Unknown,ms1,2481.10,1191.8647,0.0000
6004,controllerType=0 controllerNumber=1 scan=9756,1,Unknown,ms1,2481.64,1191.8643,0.0000
6005,controllerType=0 controllerNumber=1 scan=9757,1,Unknown,ms1,2482.01,1191.8608,0.0000
6006,controllerType=0 controllerNumber=1 scan=9760,1,Unknown,ms1,2482.55,1191.8563,0.0000
6006,controllerType=0 controllerNumber=1 scan=9760,1,Unknown,ms1,2482.55,1191.8661,0.0000
6007,controllerType=0 controllerNumber=1 scan=9761,1,Unknown,ms1,2482.92,1191.8611,0.0000
6008,controllerType=0 controllerNumber=1 scan=9765,1,Unknown,ms1,2483.62,1191.8619,0.0000
6009,controllerType=0 controllerNumber=1 scan=9766,1,Unknown,ms1,2483.98,1191.8621,0.0000
6010,controllerType=0 controllerNumber=1 scan=9772,1,Unknown,ms1,2484.91,1191.8640,0.0000
6011,controllerType=0 controllerNumber=1 scan=9777,1,Unknown,ms1,2485.77,1191.8617,0.0000
6012,controllerType=0 controllerNumber=1 scan=9778,1,Unknown,ms1,2486.13,1191.8607,0.0000
6014,controllerType=0 controllerNumber=1 scan=9784,1,Unknown,ms1,2487.21,1191.8639,0.0000
6016,controllerType=0 controllerNumber=1 scan=9789,1,Unknown,ms1,2488.28,1191.8612,0.0000
6017,controllerType=0 controllerNumber=1 scan=9792,1,Unknown,ms1,2488.94,1191.8613,0.0000
6018,controllerType=0 controllerNumber=1 scan=9795,1,Unknown,ms1,2489.56,1191.8611,0.0000
6019,controllerType=0 controllerNumber=1 scan=9796,1,Unknown,ms1,2489.93,1191.8608,0.0000
6022,controllerType=0 controllerNumber=1 scan=9811,1,Unknown,ms1,2492.49,1191.8568,0.0000
6024,controllerType=0 controllerNumber=1 scan=9819,1,Unknown,ms1,2493.79,1191.8601,0.0000
6033,controllerType=0 controllerNumber=1 scan=9881,1,Unknown,ms1,2503.97,1191.8606,375502.4375
6036,controllerType=0 controllerNumber=1 scan=9899,1,Unknown,ms1,2507.13,1191.8590,221731.9844
6037,controllerType=0 controllerNumber=1 scan=9911,1,Unknown,ms1,2508.99,1191.8590,210600.1719
6038,controllerType=0 controllerNumber=1 scan=9918,1,Unknown,ms1,2510.08,1191.8587,220358.3281
6039,controllerType=0 controllerNumber=1 scan=9931,1,Unknown,ms1,2512.18,1191.8597,562444.9375
6040,controllerType=0 controllerNumber=1 scan=9937,1,Unknown,ms1,2513.38,1191.8594,273769.2813
6041,controllerType=0 controllerNumber=1 scan=9940,1,Unknown,ms1,2513.92,1191.8593,351447.6250
6042,controllerType=0 controllerNumber=1 scan=9949,1,Unknown,ms1,2515.33,1191.8586,284296.6563
6043,controllerType=0 controllerNumber=1 scan=9962,1,Unknown,ms1,2517.28,1191.8584,480299.4063
6044,controllerType=0 controllerNumber=1 scan=9964,1,Unknown,ms1,2517.67,1191.8594,323447.6250
6045,controllerType=0 controllerNumber=1 scan=9975,1,Unknown,ms1,2519.41,1191.8586,1119246.2500
6046,controllerType=0 controllerNumber=1 scan=9985,1,Unknown,ms1,2521.04,1191.8601,3666610.7500
6047,controllerType=0 controllerNumber=1 scan=9992,1,Unknown,ms1,2522.28,1191.8597,6296193.0000
6048,controllerType=0 controllerNumber=1 scan=10000,1,Unknown,ms1,2523.60,1191.8596,11011176.0000
6049,controllerType=0 controllerNumber=1 scan=10009,1,Unknown,ms1,2525.08,1191.8595,15248156.0000
6050,controllerType=0 controllerNumber=1 scan=10022,1,Unknown,ms1,2527.18,1191.8602,28874452.0000
6051,controllerType=0 controllerNumber=1 scan=10025,1,Unknown,ms1,2527.72,1191.8595,39163696.0000
6052,controllerType=0 controllerNumber=1 scan=10029,1,Unknown,ms1,2528.38,1191.8589,38070256.0000
6053,controllerType=0 controllerNumber=1 scan=10032,1,Unknown,ms1,2528.93,1191.8598,37580252.0000
6054,controllerType=0 controllerNumber=1 scan=10038,1,Unknown,ms1,2529.93,1191.8590,50647708.0000
6055,controllerType=0 controllerNumber=1 scan=10041,1,Unknown,ms1,2530.48,1191.8602,54261592.0000
6056,controllerType=0 controllerNumber=1 scan=10047,1,Unknown,ms1,2531.65,1191.8585,60520640.0000
6057,controllerType=0 controllerNumber=1 scan=10056,1,Unknown,ms1,2532.96,1191.8582,58188276.0000
6058,controllerType=0 controllerNumber=1 scan=10066,1,Unknown,ms1,2534.59,1191.8603,64547992.0000
6059,controllerType=0 controllerNumber=1 scan=10069,1,Unknown,ms1,2535.13,1191.8599,87528152.0000
6060,controllerType=0 controllerNumber=1 scan=10082,1,Unknown,ms1,2536.73,1191.8612,58273680.0000
6061,controllerType=0 controllerNumber=1 scan=10093,1,Unknown,ms1,2538.05,1191.8608,40827916.0000
6062,controllerType=0 controllerNumber=1 scan=10100,1,Unknown,ms1,2538.96,1191.8604,59207928.0000
6063,controllerType=0 controllerNumber=1 scan=10107,1,Unknown,ms1,2540.04,1191.8614,44705416.0000
6064,controllerType=0 controllerNumber=1 scan=10113,1,Unknown,ms1,2540.87,1191.8595,47149032.0000
6065,controllerType=0 controllerNumber=1 scan=10114,1,Unknown,ms1,2541.23,1191.8600,44261808.0000
6066,controllerType=0 controllerNumber=1 scan=10117,1,Unknown,ms1,2541.78,1191.8608,27362282.0000
6067,controllerType=0 controllerNumber=1 scan=10123,1,Unknown,ms1,2542.64,1191.8609,35488780.0000
6068,controllerType=0 controllerNumber=1 scan=10128,1,Unknown,ms1,2543.37,1191.8604,24727662.0000
6069,controllerType=0 controllerNumber=1 scan=10133,1,Unknown,ms1,2544.23,1191.8616,18313700.0000
6070,controllerType=0 controllerNumber=1 scan=10134,1,Unknown,ms1,2544.59,1191.8614,20576668.0000
6071,controllerType=0 controllerNumber=1 scan=10138,1,Unknown,ms1,2545.30,1191.8611,16644723.0000
6072,controllerType=0 controllerNumber=1 scan=10139,1,Unknown,ms1,2545.66,1191.8619,12643663.0000
6073,controllerType=0 controllerNumber=1 scan=10142,1,Unknown,ms1,2546.20,1191.8618,13093982.0000
6074,controllerType=0 controllerNumber=1 scan=10143,1,Unknown,ms1,2546.57,1191.8601,7009343.5000
6075,controllerType=0 controllerNumber=1 scan=10146,1,Unknown,ms1,2547.11,1191.8597,8623583.0000
6076,controllerType=0 controllerNumber=1 scan=10147,1,Unknown,ms1,2547.48,1191.8616,7965543.5000
6077,controllerType=0 controllerNumber=1 scan=10149,1,Unknown,ms1,2547.88,1191.8596,6466258.0000
6078,controllerType=0 controllerNumber=1 scan=10150,1,Unknown,ms1,2548.24,1191.8599,10039040.0000
6079,controllerType=0 controllerNumber=1 scan=10155,1,Unknown,ms1,2549.09,1191.8586,4552858.0000
6080,controllerType=0 controllerNumber=1 scan=10156,1,Unknown,ms1,2549.46,1191.8606,6725777.0000
6081,controllerType=0 controllerNumber=1 scan=10162,1,Unknown,ms1,2550.43,1191.8612,3689811.0000
6082,controllerType=0 controllerNumber=1 scan=10167,1,Unknown,ms1,2551.40,1191.8599,2846657.0000
6083,controllerType=0 controllerNumber=1 scan=10173,1,Unknown,ms1,2552.37,1191.8599,1182144.6250
6084,controllerType=0 controllerNumber=1 scan=10177,1,Unknown,ms1,2553.20,1191.8587,1883767.1250
6085,controllerType=0 controllerNumber=1 scan=10182,1,Unknown,ms1,2554.07,1191.8582,1726496.1250
6086,controllerType=0 controllerNumber=1 scan=10186,1,Unknown,ms1,2554.76,1191.8605,828014.6875
6087,controllerType=0 controllerNumber=1 scan=10199,1,Unknown,ms1,2556.86,1191.8608,1137528.7500
6088,controllerType=0 controllerNumber=1 scan=10208,1,Unknown,ms1,2558.08,1191.8653,772231.2500
6089,controllerType=0 controllerNumber=1 scan=10216,1,Unknown,ms1,2559.23,1191.8598,806963.0000
6090,controllerType=0 controllerNumber=1 scan=10219,1,Unknown,ms1,2559.77,1191.8596,539677.1875
6091,controllerType=0 controllerNumber=1 scan=10228,1,Unknown,ms1,2561.09,1191.8595,753256.5625
6092,controllerType=0 controllerNumber=1 scan=10235,1,Unknown,ms1,2562.27,1191.8615,662909.8750
6094,controllerType=0 controllerNumber=1 scan=10246,1,Unknown,ms1,2564.02,1191.8594,496011.8438
6096,controllerType=0 controllerNumber=1 scan=10255,1,Unknown,ms1,2565.50,1191.8594,645156.6250
6097,controllerType=0 controllerNumber=1 scan=10258,1,Unknown,ms1,2565.96,1191.8589,518055.4063
6098,controllerType=0 controllerNumber=1 scan=10266,1,Unknown,ms1,2567.28,1191.8590,606999.4375
6105,controllerType=0 controllerNumber=1 scan=10300,1,Unknown,ms1,2573.33,1191.8598,541805.1250
6108,controllerType=0 controllerNumber=1 scan=10312,1,Unknown,ms1,2575.57,1191.8597,494952.0000
6109,controllerType=0 controllerNumber=1 scan=10319,1,Unknown,ms1,2576.73,1191.8589,319756.2188
6110,controllerType=0 controllerNumber=1 scan=10320,1,Unknown,ms1,2577.10,1191.8599,650226.2500
6111,controllerType=0 controllerNumber=1 scan=10326,1,Unknown,ms1,2578.03,1191.8597,371649.5313
6112,controllerType=0 controllerNumber=1 scan=10333,1,Unknown,ms1,2579.23,1191.8599,508198.5625
6113,controllerType=0 controllerNumber=1 scan=10339,1,Unknown,ms1,2580.24,1191.8599,349555.9688
6119,controllerType=0 controllerNumber=1 scan=10371,1,Unknown,ms1,2585.83,1191.8589,420303.4375
6150,controllerType=0 controllerNumber=1 scan=10468,1,Unknown,ms1,2604.83,1191.8617,466427.7500
6154,controllerType=0 controllerNumber=1 scan=10483,1,Unknown,ms1,2607.66,1191.8615,427040.9063
6180,controllerType=0 controllerNumber=1 scan=10571,1,Unknown,ms1,2624.78,1191.8597,102382.1484
6183,controllerType=0 controllerNumber=1 scan=10594,1,Unknown,ms1,2628.71,1191.8587,158567.7188
6184,controllerType=0 controllerNumber=1 scan=10603,1,Unknown,ms1,2630.19,1191.8591,148930.9063
6232,controllerType=0 controllerNumber=1 scan=10857,1,Unknown,ms1,2675.42,1191.8593,140327.8438
6234,controllerType=0 controllerNumber=1 scan=10862,1,Unknown,ms1,2676.65,1191.8598,154240.6563
6246,controllerType=0 controllerNumber=1 scan=10937,1,Unknown,ms1,2689.62,1191.8603,56581.6797
6249,controllerType=0 controllerNumber=1 scan=10960,1,Unknown,ms1,2693.61,1191.8601,57945.8711
6259,controllerType=0 controllerNumber=1 scan=11020,1,Unknown,ms1,2704.22,1191.8602,98850.5234
6272,controllerType=0 controllerNumber=1 scan=11102,1,Unknown,ms1,2718.58,1191.8602,225786.2188
6273,controllerType=0 controllerNumber=1 scan=11105,1,Unknown,ms1,2719.13,1191.8603,212136.9688
6282,controllerType=0 controllerNumber=1 scan=11139,1,Unknown,ms1,2725.70,1191.8601,417985.5625
6303,controllerType=0 controllerNumber=1 scan=11234,1,Unknown,ms1,2743.41,1191.8590,111883.7266
6334,controllerType=0 controllerNumber=1 scan=11416,1,Unknown,ms1,2774.04,1191.8589,203482.9063
6338,controllerType=0 controllerNumber=1 scan=11432,1,Unknown,ms1,2776.76,1191.8606,513894.8750
6362,controllerType=0 controllerNumber=1 scan=11533,1,Unknown,ms1,2794.93,1191.8602,107437.8750
6369,controllerType=0 controllerNumber=1 scan=11580,1,Unknown,ms1,2803.12,1191.8594,162616.4375
6371,controllerType=0 controllerNumber=1 scan=11595,1,Unknown,ms1,2805.62,1191.8593,91194.7734
6389,controllerType=0 controllerNumber=1 scan=11731,1,Unknown,ms1,2829.00,1191.8604,54989.8477
6401,controllerType=0 controllerNumber=1 scan=11804,1,Unknown,ms1,2841.92,1191.8592,196686.3438
6576,controllerType=0 controllerNumber=1 scan=12448,1,Unknown,ms1,2967.33,1191.8596,40680.7813
6618,controllerType=0 controllerNumber=1 scan=12595,1,Unknown,ms1,2996.52,1191.8596,67451.8984
6650,controllerType=0 controllerNumber=1 scan=12685,1,Unknown,ms1,3015.49,1191.8611,37090.4727
6659,controllerType=0 controllerNumber=1 scan=12702,1,Unknown,ms1,3019.58,1191.8607,37495.4766
6711,controllerType=0 controllerNumber=1 scan=12859,1,Unknown,ms1,3052.09,1191.8598,81140.6250
6739,controllerType=0 controllerNumber=1 scan=12926,1,Unknown,ms1,3066.71,1191.8598,64013.9023
6752,controllerType=0 controllerNumber=1 scan=12963,1,Unknown,ms1,3074.43,1191.8593,52646.8828
6755,controllerType=0 controllerNumber=1 scan=12967,1,Unknown,ms1,3075.59,1191.8601,51306.2461
6780,controllerType=0 controllerNumber=1 scan=13026,1,Unknown,ms1,3089.34,1191.8610,44621.5977
6794,controllerType=0 controllerNumber=1 scan=13055,1,Unknown,ms1,3096.32,1191.8604,75655.0234
6858,controllerType=0 controllerNumber=1 scan=13169,1,Unknown,ms1,3124.74,1191.8596,0.0000
6902,controllerType=0 controllerNumber=1 scan=13250,1,Unknown,ms1,3144.50,1191.8610,75155.8672
6923,controllerType=0 controllerNumber=1 scan=13283,1,Unknown,ms1,3153.19,1191.8607,65800.3828
6931,controllerType=0 controllerNumber=1 scan=13296,1,Unknown,ms1,3156.49,1191.8610,32406.1250
6946,controllerType=0 controllerNumber=1 scan=13327,1,Unknown,ms1,3163.98,1191.8601,37011.6953
7017,controllerType=0 controllerNumber=1 scan=13447,1,Unknown,ms1,3194.46,1191.8602,34242.7734
7033,controllerType=0 controllerNumber=1 scan=13471,1,Unknown,ms1,3200.92,1191.8607,88485.6094
7034,controllerType=0 controllerNumber=1 scan=13472,1,Unknown,ms1,3201.28,1191.8605,105848.2031
7045,controllerType=0 controllerNumber=1 scan=13490,1,Unknown,ms1,3205.92,1191.8606,58272.1367
7057,controllerType=0 controllerNumber=1 scan=13508,1,Unknown,ms1,3210.63,1191.8605,0.0000
7074,controllerType=0 controllerNumber=1 scan=13535,1,Unknown,ms1,3217.54,1191.8606,33091.1563
7099,controllerType=0 controllerNumber=1 scan=13580,1,Unknown,ms1,3228.48,1191.8604,38169.6289
7104,controllerType=0 controllerNumber=1 scan=13588,1,Unknown,ms1,3230.54,1191.8605,67232.4453
7113,controllerType=0 controllerNumber=1 scan=13609,1,Unknown,ms1,3235.14,1191.8600,85446.9766
7126,controllerType=0 controllerNumber=1 scan=13629,1,Unknown,ms1,3240.38,1191.8595,81940.3984
7137,controllerType=0 controllerNumber=1 scan=13647,1,Unknown,ms1,3244.99,1191.8593,0.0000
7144,controllerType=0 controllerNumber=1 scan=13656,1,Unknown,ms1,3247.59,1191.8595,79874.4844
7146,controllerType=0 controllerNumber=1 scan=13658,1,Unknown,ms1,3248.22,1191.8600,32499.7324
7152,controllerType=0 controllerNumber=1 scan=13669,1,Unknown,ms1,3250.81,1191.8600,45155.9023
7159,controllerType=0 controllerNumber=1 scan=13691,1,Unknown,ms1,3255.21,1191.8603,48251.2422
7165,controllerType=0 controllerNumber=1 scan=13705,1,Unknown,ms1,3258.41,1191.8600,90723.6641
7222,controllerType=0 controllerNumber=1 scan=13804,1,Unknown,ms1,3283.15,1191.8600,44303.0977
7229,controllerType=0 controllerNumber=1 scan=13814,1,Unknown,ms1,3285.84,1191.8595,43197.0000
7261,controllerType=0 controllerNumber=1 scan=13870,1,Unknown,ms1,3299.76,1191.8605,42071.8086
7263,controllerType=0 controllerNumber=1 scan=13874,1,Unknown,ms1,3300.86,1191.8601,97818.4219
7270,controllerType=0 controllerNumber=1 scan=13887,1,Unknown,ms1,3303.99,1191.8603,0.0000
7302,controllerType=0 controllerNumber=1 scan=13938,1,Unknown,ms1,3317.15,1191.8602,42703.2070
7303,controllerType=0 controllerNumber=1 scan=13939,1,Unknown,ms1,3317.51,1191.8602,28217.0176
7321,controllerType=0 controllerNumber=1 scan=13968,1,Unknown,ms1,3324.94,1191.8603,54137.4297
7343,controllerType=0 controllerNumber=1 scan=14012,1,Unknown,ms1,3335.52,1191.8583,102286.9297
7384,controllerType=0 controllerNumber=1 scan=14081,1,Unknown,ms1,3353.26,1191.8596,45039.0938
7387,controllerType=0 controllerNumber=1 scan=14088,1,Unknown,ms1,3354.86,1191.8596,39605.8711
