# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
1512,controllerType=0 controllerNumber=1 scan=1518,1,Unknown,ms1,492.38,1137.8498,0.0000
1657,controllerType=0 controllerNumber=1 scan=1666,1,Unknown,ms1,539.76,1137.8405,0.0000
1657,controllerType=0 controllerNumber=1 scan=1666,1,Unknown,ms1,539.76,1137.8496,0.0000
1703,controllerType=0 controllerNumber=1 scan=1713,1,Unknown,ms1,554.78,1137.8405,33554.1953
1703,controllerType=0 controllerNumber=1 scan=1713,1,Unknown,ms1,554.78,1137.8496,24307.6328
1708,controllerType=0 controllerNumber=1 scan=1718,1,Unknown,ms1,556.36,1137.8405,0.0000
1772,controllerType=0 controllerNumber=1 scan=1784,1,Unknown,ms1,577.06,1137.8405,0.0000
1772,controllerType=0 controllerNumber=1 scan=1784,1,Unknown,ms1,577.06,1137.8496,0.0000
1798,controllerType=0 controllerNumber=1 scan=1812,1,Unknown,ms1,585.84,1137.8406,0.0000
1798,controllerType=0 controllerNumber=1 scan=1812,1,Unknown,ms1,585.84,1137.8497,0.0000
1826,controllerType=0 controllerNumber=1 scan=1840,1,Unknown,ms1,595.13,1137.8405,22595.7461
1826,controllerType=0 controllerNumber=1 scan=1840,1,Unknown,ms1,595.13,1137.8496,34561.7617
1866,controllerType=0 controllerNumber=1 scan=1882,1,Unknown,ms1,608.29,1137.8405,22112.1934
1866,controllerType=0 controllerNumber=1 scan=1882,1,Unknown,ms1,608.29,1137.8496,25348.2656
1884,controllerType=0 controllerNumber=1 scan=1900,1,Unknown,ms1,614.57,1137.8403,23235.0000
1884,controllerType=0 controllerNumber=1 scan=1900,1,Unknown,ms1,614.57,1137.8494,13639.8486
1921,controllerType=0 controllerNumber=1 scan=1939,1,Unknown,ms1,627.09,1137.8405,0.0000
1921,controllerType=0 controllerNumber=1 scan=1939,1,Unknown,ms1,627.09,1137.8496,0.0000
1925,controllerType=0 controllerNumber=1 scan=1943,1,Unknown,ms1,628.35,1137.8403,0.0000
1925,controllerType=0 controllerNumber=1 scan=1943,1,Unknown,ms1,628.35,1137.8494,0.0000
1939,controllerType=0 controllerNumber=1 scan=1957,1,Unknown,ms1,632.77,1137.8402,0.0000
1939,controllerType=0 controllerNumber=1 scan=1957,1,Unknown,ms1,632.77,1137.8493,0.0000
1956,controllerType=0 controllerNumber=1 scan=1974,1,Unknown,ms1,638.59,1137.8404,0.0000
1956,controllerType=0 controllerNumber=1 scan=1974,1,Unknown,ms1,638.59,1137.8495,0.0000
1969,controllerType=0 controllerNumber=1 scan=1988,1,Unknown,ms1,642.88,1137.8404,21898.4512
1969,controllerType=0 controllerNumber=1 scan=1988,1,Unknown,ms1,642.88,1137.8495,11264.8691
1997,controllerType=0 controllerNumber=1 scan=2017,1,Unknown,ms1,652.17,1137.8405,22937.0859
1997,controllerType=0 controllerNumber=1 scan=2017,1,Unknown,ms1,652.17,1137.8496,12475.3242
2031,controllerType=0 controllerNumber=1 scan=2051,1,Unknown,ms1,663.05,1137.8403,22419.5234
2031,controllerType=0 controllerNumber=1 scan=2051,1,Unknown,ms1,663.05,1137.8494,34235.5977
2036,controllerType=0 controllerNumber=1 scan=2057,1,Unknown,ms1,664.78,1137.8403,28963.0430
2036,controllerType=0 controllerNumber=1 scan=2057,1,Unknown,ms1,664.78,1137.8494,32558.5645
2131,controllerType=0 controllerNumber=1 scan=2154,1,Unknown,ms1,695.54,1137.8403,26995.8828
2131,controllerType=0 controllerNumber=1 scan=2154,1,Unknown,ms1,695.54,1137.8494,12985.0762
2144,controllerType=0 controllerNumber=1 scan=2167,1,Unknown,ms1,700.09,1137.8494,0.0000
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,1137.8404,0.0000
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,1137.8495,0.0000
2164,controllerType=0 controllerNumber=1 scan=2189,1,Unknown,ms1,707.15,1137.8403,0.0000
2164,controllerType=0 controllerNumber=1 scan=2189,1,Unknown,ms1,707.15,1137.8494,0.0000
2186,controllerType=0 controllerNumber=1 scan=2213,1,Unknown,ms1,714.56,1137.8403,0.0000
2186,controllerType=0 controllerNumber=1 scan=2213,1,Unknown,ms1,714.56,1137.8494,0.0000
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,1137.8402,0.0000
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,1137.8494,0.0000
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,1137.8399,0.0000
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,1137.8490,0.0000
2300,controllerType=0 controllerNumber=1 scan=2342,1,Unknown,ms1,753.75,1137.8400,0.0000
2300,controllerType=0 controllerNumber=1 scan=2342,1,Unknown,ms1,753.75,1137.8491,0.0000
2403,controllerType=0 controllerNumber=1 scan=2452,1,Unknown,ms1,789.39,1137.8405,27391.2441
2403,controllerType=0 controllerNumber=1 scan=2452,1,Unknown,ms1,789.39,1137.8496,20516.7344
2434,controllerType=0 controllerNumber=1 scan=2483,1,Unknown,ms1,799.37,1137.8405,0.0000
2512,controllerType=0 controllerNumber=1 scan=2564,1,Unknown,ms1,825.88,1137.8405,0.0000
2512,controllerType=0 controllerNumber=1 scan=2564,1,Unknown,ms1,825.88,1137.8496,10463.0830
2556,controllerType=0 controllerNumber=1 scan=2608,1,Unknown,ms1,840.22,1137.8405,0.0000
2556,controllerType=0 controllerNumber=1 scan=2608,1,Unknown,ms1,840.22,1137.8496,0.0000
2585,controllerType=0 controllerNumber=1 scan=2637,1,Unknown,ms1,849.82,1137.8404,15128.4316
2585,controllerType=0 controllerNumber=1 scan=2637,1,Unknown,ms1,849.82,1137.8495,25594.2344
2721,controllerType=0 controllerNumber=1 scan=2775,1,Unknown,ms1,894.18,1137.8407,28177.5020
2721,controllerType=0 controllerNumber=1 scan=2775,1,Unknown,ms1,894.18,1137.8498,28686.9688
2723,controllerType=0 controllerNumber=1 scan=2777,1,Unknown,ms1,894.81,1137.8407,0.0000
2723,controllerType=0 controllerNumber=1 scan=2777,1,Unknown,ms1,894.81,1137.8498,0.0000
2728,controllerType=0 controllerNumber=1 scan=2782,1,Unknown,ms1,896.59,1137.8408,0.0000
2760,controllerType=0 controllerNumber=1 scan=2816,1,Unknown,ms1,907.82,1137.8404,27066.1973
2760,controllerType=0 controllerNumber=1 scan=2816,1,Unknown,ms1,907.82,1137.8495,20592.6406
2884,controllerType=0 controllerNumber=1 scan=2941,1,Unknown,ms1,949.08,1137.8404,0.0000
2884,controllerType=0 controllerNumber=1 scan=2941,1,Unknown,ms1,949.08,1137.8495,0.0000
2893,controllerType=0 controllerNumber=1 scan=2950,1,Unknown,ms1,952.18,1137.8402,0.0000
2893,controllerType=0 controllerNumber=1 scan=2950,1,Unknown,ms1,952.18,1137.8493,0.0000
2949,controllerType=0 controllerNumber=1 scan=3006,1,Unknown,ms1,970.61,1137.8405,26051.4082
2949,controllerType=0 controllerNumber=1 scan=3006,1,Unknown,ms1,970.61,1137.8496,12338.0684
2991,controllerType=0 controllerNumber=1 scan=3048,1,Unknown,ms1,984.37,1137.8403,21611.7227
2991,controllerType=0 controllerNumber=1 scan=3048,1,Unknown,ms1,984.37,1137.8494,30398.1426
2994,controllerType=0 controllerNumber=1 scan=3051,1,Unknown,ms1,985.31,1137.8403,28241.4844
2994,controllerType=0 controllerNumber=1 scan=3051,1,Unknown,ms1,985.31,1137.8494,23841.2676
3011,controllerType=0 controllerNumber=1 scan=3068,1,Unknown,ms1,990.88,1137.8407,0.0000
3011,controllerType=0 controllerNumber=1 scan=3068,1,Unknown,ms1,990.88,1137.8498,0.0000
3019,controllerType=0 controllerNumber=1 scan=3076,1,Unknown,ms1,993.41,1137.8406,40194.0742
3019,controllerType=0 controllerNumber=1 scan=3076,1,Unknown,ms1,993.41,1137.8497,17912.9570
3026,controllerType=0 controllerNumber=1 scan=3083,1,Unknown,ms1,995.67,1137.8405,0.0000
3026,controllerType=0 controllerNumber=1 scan=3083,1,Unknown,ms1,995.67,1137.8496,20979.0371
3082,controllerType=0 controllerNumber=1 scan=3139,1,Unknown,ms1,1014.20,1137.8402,0.0000
3082,controllerType=0 controllerNumber=1 scan=3139,1,Unknown,ms1,1014.20,1137.8493,0.0000
3109,controllerType=0 controllerNumber=1 scan=3167,1,Unknown,ms1,1023.01,1137.8403,0.0000
3109,controllerType=0 controllerNumber=1 scan=3167,1,Unknown,ms1,1023.01,1137.8494,0.0000
3113,controllerType=0 controllerNumber=1 scan=3171,1,Unknown,ms1,1024.28,1137.8405,18169.4590
3113,controllerType=0 controllerNumber=1 scan=3171,1,Unknown,ms1,1024.28,1137.8496,0.0000
3127,controllerType=0 controllerNumber=1 scan=3185,1,Unknown,ms1,1028.95,1137.8404,23276.1172
3127,controllerType=0 controllerNumber=1 scan=3185,1,Unknown,ms1,1028.95,1137.8495,28425.9629
3270,controllerType=0 controllerNumber=1 scan=3331,1,Unknown,ms1,1075.33,1137.8406,0.0000
3270,controllerType=0 controllerNumber=1 scan=3331,1,Unknown,ms1,1075.33,1137.8497,0.0000
3285,controllerType=0 controllerNumber=1 scan=3347,1,Unknown,ms1,1080.20,1137.8405,25030.0664
3285,controllerType=0 controllerNumber=1 scan=3347,1,Unknown,ms1,1080.20,1137.8496,30726.3301
3394,controllerType=0 controllerNumber=1 scan=3462,1,Unknown,ms1,1116.32,1137.8402,34058.6367
3394,controllerType=0 controllerNumber=1 scan=3462,1,Unknown,ms1,1116.32,1137.8493,30404.6621
3478,controllerType=0 controllerNumber=1 scan=3548,1,Unknown,ms1,1143.93,1137.8403,0.0000
3478,controllerType=0 controllerNumber=1 scan=3548,1,Unknown,ms1,1143.93,1137.8494,0.0000
3502,controllerType=0 controllerNumber=1 scan=3573,1,Unknown,ms1,1151.91,1137.8404,11819.6729
3502,controllerType=0 controllerNumber=1 scan=3573,1,Unknown,ms1,1151.91,1137.8495,24820.2676
3516,controllerType=0 controllerNumber=1 scan=3588,1,Unknown,ms1,1156.68,1137.8404,0.0000
3516,controllerType=0 controllerNumber=1 scan=3588,1,Unknown,ms1,1156.68,1137.8495,0.0000
3533,controllerType=0 controllerNumber=1 scan=3605,1,Unknown,ms1,1162.64,1137.8400,0.0000
3533,controllerType=0 controllerNumber=1 scan=3605,1,Unknown,ms1,1162.64,1137.8491,0.0000
3567,controllerType=0 controllerNumber=1 scan=3640,1,Unknown,ms1,1173.95,1137.8400,37367.2344
3567,controllerType=0 controllerNumber=1 scan=3640,1,Unknown,ms1,1173.95,1137.8491,38296.5000
3577,controllerType=0 controllerNumber=1 scan=3653,1,Unknown,ms1,1177.89,1137.8399,0.0000
3577,controllerType=0 controllerNumber=1 scan=3653,1,Unknown,ms1,1177.89,1137.8490,0.0000
3587,controllerType=0 controllerNumber=1 scan=3663,1,Unknown,ms1,1181.20,1137.8401,0.0000
3587,controllerType=0 controllerNumber=1 scan=3663,1,Unknown,ms1,1181.20,1137.8492,0.0000
3614,controllerType=0 controllerNumber=1 scan=3690,1,Unknown,ms1,1189.72,1137.8401,0.0000
3614,controllerType=0 controllerNumber=1 scan=3690,1,Unknown,ms1,1189.72,1137.8492,0.0000
3615,controllerType=0 controllerNumber=1 scan=3692,1,Unknown,ms1,1190.13,1137.8400,0.0000
3615,controllerType=0 controllerNumber=1 scan=3692,1,Unknown,ms1,1190.13,1137.8491,0.0000
3620,controllerType=0 controllerNumber=1 scan=3697,1,Unknown,ms1,1191.86,1137.8400,0.0000
3620,controllerType=0 controllerNumber=1 scan=3697,1,Unknown,ms1,1191.86,1137.8491,0.0000
3644,controllerType=0 controllerNumber=1 scan=3724,1,Unknown,ms1,1199.88,1137.8400,21722.5566
3644,controllerType=0 controllerNumber=1 scan=3724,1,Unknown,ms1,1199.88,1137.8491,0.0000
3675,controllerType=0 controllerNumber=1 scan=3755,1,Unknown,ms1,1210.17,1137.8402,0.0000
3675,controllerType=0 controllerNumber=1 scan=3755,1,Unknown,ms1,1210.17,1137.8493,16484.0566
3683,controllerType=0 controllerNumber=1 scan=3764,1,Unknown,ms1,1212.89,1137.8402,0.0000
3683,controllerType=0 controllerNumber=1 scan=3764,1,Unknown,ms1,1212.89,1137.8493,0.0000
3689,controllerType=0 controllerNumber=1 scan=3770,1,Unknown,ms1,1214.79,1137.8401,0.0000
3689,controllerType=0 controllerNumber=1 scan=3770,1,Unknown,ms1,1214.79,1137.8492,0.0000
3696,controllerType=0 controllerNumber=1 scan=3780,1,Unknown,ms1,1217.51,1137.8400,29846.2695
3696,controllerType=0 controllerNumber=1 scan=3780,1,Unknown,ms1,1217.51,1137.8491,33149.8633
3697,controllerType=0 controllerNumber=1 scan=3781,1,Unknown,ms1,1217.83,1137.8400,0.0000
3697,controllerType=0 controllerNumber=1 scan=3781,1,Unknown,ms1,1217.83,1137.8491,0.0000
3703,controllerType=0 controllerNumber=1 scan=3787,1,Unknown,ms1,1219.72,1137.8493,0.0000
3720,controllerType=0 controllerNumber=1 scan=3804,1,Unknown,ms1,1225.08,1137.8401,0.0000
3720,controllerType=0 controllerNumber=1 scan=3804,1,Unknown,ms1,1225.08,1137.8492,0.0000
3724,controllerType=0 controllerNumber=1 scan=3808,1,Unknown,ms1,1226.45,1137.8401,15933.3896
3724,controllerType=0 controllerNumber=1 scan=3808,1,Unknown,ms1,1226.45,1137.8492,0.0000
3752,controllerType=0 controllerNumber=1 scan=3838,1,Unknown,ms1,1235.80,1137.8401,40845.1484
3752,controllerType=0 controllerNumber=1 scan=3838,1,Unknown,ms1,1235.80,1137.8492,23261.6602
3768,controllerType=0 controllerNumber=1 scan=3856,1,Unknown,ms1,1241.34,1137.8400,0.0000
3768,controllerType=0 controllerNumber=1 scan=3856,1,Unknown,ms1,1241.34,1137.8491,0.0000
3781,controllerType=0 controllerNumber=1 scan=3870,1,Unknown,ms1,1245.64,1137.8400,0.0000
3781,controllerType=0 controllerNumber=1 scan=3870,1,Unknown,ms1,1245.64,1137.8491,0.0000
3790,controllerType=0 controllerNumber=1 scan=3879,1,Unknown,ms1,1248.48,1137.8401,0.0000
3790,controllerType=0 controllerNumber=1 scan=3879,1,Unknown,ms1,1248.48,1137.8492,0.0000
3823,controllerType=0 controllerNumber=1 scan=3917,1,Unknown,ms1,1259.72,1137.8401,0.0000
3823,controllerType=0 controllerNumber=1 scan=3917,1,Unknown,ms1,1259.72,1137.8492,0.0000
3843,controllerType=0 controllerNumber=1 scan=3940,1,Unknown,ms1,1266.95,1137.8397,0.0000
3843,controllerType=0 controllerNumber=1 scan=3940,1,Unknown,ms1,1266.95,1137.8488,0.0000
3907,controllerType=0 controllerNumber=1 scan=4010,1,Unknown,ms1,1288.66,1137.8401,0.0000
3907,controllerType=0 controllerNumber=1 scan=4010,1,Unknown,ms1,1288.66,1137.8492,0.0000
3964,controllerType=0 controllerNumber=1 scan=4073,1,Unknown,ms1,1308.00,1137.8402,35412.9297
3964,controllerType=0 controllerNumber=1 scan=4073,1,Unknown,ms1,1308.00,1137.8493,28318.6855
4000,controllerType=0 controllerNumber=1 scan=4114,1,Unknown,ms1,1320.46,1137.8403,21684.2578
4000,controllerType=0 controllerNumber=1 scan=4114,1,Unknown,ms1,1320.46,1137.8495,6332.8198
4066,controllerType=0 controllerNumber=1 scan=4186,1,Unknown,ms1,1342.60,1137.8406,0.0000
4066,controllerType=0 controllerNumber=1 scan=4186,1,Unknown,ms1,1342.60,1137.8497,0.0000
4088,controllerType=0 controllerNumber=1 scan=4208,1,Unknown,ms1,1349.53,1137.8405,22621.0801
4088,controllerType=0 controllerNumber=1 scan=4208,1,Unknown,ms1,1349.53,1137.8496,12070.9629
4144,controllerType=0 controllerNumber=1 scan=4268,1,Unknown,ms1,1368.09,1137.8405,29104.8281
4144,controllerType=0 controllerNumber=1 scan=4268,1,Unknown,ms1,1368.09,1137.8496,31830.1016
4172,controllerType=0 controllerNumber=1 scan=4298,1,Unknown,ms1,1377.44,1137.8405,24653.4316
4172,controllerType=0 controllerNumber=1 scan=4298,1,Unknown,ms1,1377.44,1137.8496,29894.8555
4205,controllerType=0 controllerNumber=1 scan=4333,1,Unknown,ms1,1388.26,1137.8407,13741.6289
4205,controllerType=0 controllerNumber=1 scan=4333,1,Unknown,ms1,1388.26,1137.8498,28651.0215
4218,controllerType=0 controllerNumber=1 scan=4347,1,Unknown,ms1,1392.66,1137.8408,0.0000
4218,controllerType=0 controllerNumber=1 scan=4347,1,Unknown,ms1,1392.66,1137.8499,0.0000
4234,controllerType=0 controllerNumber=1 scan=4364,1,Unknown,ms1,1397.99,1137.8408,0.0000
4234,controllerType=0 controllerNumber=1 scan=4364,1,Unknown,ms1,1397.99,1137.8499,0.0000
4250,controllerType=0 controllerNumber=1 scan=4381,1,Unknown,ms1,1403.28,1137.8406,37257.6484
4250,controllerType=0 controllerNumber=1 scan=4381,1,Unknown,ms1,1403.28,1137.8497,27308.9121
4254,controllerType=0 controllerNumber=1 scan=4385,1,Unknown,ms1,1404.54,1137.8407,25943.4941
4254,controllerType=0 controllerNumber=1 scan=4385,1,Unknown,ms1,1404.54,1137.8498,13533.4023
4258,controllerType=0 controllerNumber=1 scan=4390,1,Unknown,ms1,1406.06,1137.8405,37617.5820
4258,controllerType=0 controllerNumber=1 scan=4390,1,Unknown,ms1,1406.06,1137.8496,37379.2617
4262,controllerType=0 controllerNumber=1 scan=4394,1,Unknown,ms1,1407.38,1137.8406,23939.8105
4262,controllerType=0 controllerNumber=1 scan=4394,1,Unknown,ms1,1407.38,1137.8497,13003.9434
4266,controllerType=0 controllerNumber=1 scan=4398,1,Unknown,ms1,1408.64,1137.8406,0.0000
4266,controllerType=0 controllerNumber=1 scan=4398,1,Unknown,ms1,1408.64,1137.8497,0.0000
4274,controllerType=0 controllerNumber=1 scan=4406,1,Unknown,ms1,1411.32,1137.8404,24860.0488
4274,controllerType=0 controllerNumber=1 scan=4406,1,Unknown,ms1,1411.32,1137.8495,13451.2773
4275,controllerType=0 controllerNumber=1 scan=4407,1,Unknown,ms1,1411.68,1137.8403,0.0000
4275,controllerType=0 controllerNumber=1 scan=4407,1,Unknown,ms1,1411.68,1137.8494,0.0000
4315,controllerType=0 controllerNumber=1 scan=4451,1,Unknown,ms1,1425.46,1137.8402,10228.8730
4315,controllerType=0 controllerNumber=1 scan=4451,1,Unknown,ms1,1425.46,1137.8493,22569.1992
4322,controllerType=0 controllerNumber=1 scan=4458,1,Unknown,ms1,1427.88,1137.8404,28289.7637
4322,controllerType=0 controllerNumber=1 scan=4458,1,Unknown,ms1,1427.88,1137.8495,31553.8691
4349,controllerType=0 controllerNumber=1 scan=4487,1,Unknown,ms1,1436.95,1137.8405,22976.1309
4349,controllerType=0 controllerNumber=1 scan=4487,1,Unknown,ms1,1436.95,1137.8496,29456.9590
4354,controllerType=0 controllerNumber=1 scan=4492,1,Unknown,ms1,1438.53,1137.8402,0.0000
4401,controllerType=0 controllerNumber=1 scan=4544,1,Unknown,ms1,1454.78,1137.8404,0.0000
4401,controllerType=0 controllerNumber=1 scan=4544,1,Unknown,ms1,1454.78,1137.8495,0.0000
4424,controllerType=0 controllerNumber=1 scan=4568,1,Unknown,ms1,1462.34,1137.8405,28548.3848
4424,controllerType=0 controllerNumber=1 scan=4568,1,Unknown,ms1,1462.34,1137.8496,22421.0137
4469,controllerType=0 controllerNumber=1 scan=4618,1,Unknown,ms1,1477.75,1137.8404,10029.1191
4469,controllerType=0 controllerNumber=1 scan=4618,1,Unknown,ms1,1477.75,1137.8495,21829.6973
4489,controllerType=0 controllerNumber=1 scan=4640,1,Unknown,ms1,1484.43,1137.8404,0.0000
4489,controllerType=0 controllerNumber=1 scan=4640,1,Unknown,ms1,1484.43,1137.8495,0.0000
4533,controllerType=0 controllerNumber=1 scan=4690,1,Unknown,ms1,1499.47,1137.8405,0.0000
4533,controllerType=0 controllerNumber=1 scan=4690,1,Unknown,ms1,1499.47,1137.8496,0.0000
4568,controllerType=0 controllerNumber=1 scan=4729,1,Unknown,ms1,1511.69,1137.8402,27186.5117
4568,controllerType=0 controllerNumber=1 scan=4729,1,Unknown,ms1,1511.69,1137.8493,15299.2588
4646,controllerType=0 controllerNumber=1 scan=4842,1,Unknown,ms1,1542.16,1137.8399,32788.8477
4646,controllerType=0 controllerNumber=1 scan=4842,1,Unknown,ms1,1542.16,1137.8490,18181.6250
4719,controllerType=0 controllerNumber=1 scan=4940,1,Unknown,ms1,1569.36,1137.8403,0.0000
4719,controllerType=0 controllerNumber=1 scan=4940,1,Unknown,ms1,1569.36,1137.8494,11388.2354
4749,controllerType=0 controllerNumber=1 scan=4981,1,Unknown,ms1,1580.83,1137.8403,0.0000
4862,controllerType=0 controllerNumber=1 scan=5157,1,Unknown,ms1,1627.04,1137.8392,39994.8047
4862,controllerType=0 controllerNumber=1 scan=5157,1,Unknown,ms1,1627.04,1137.8483,19618.3984
5344,controllerType=0 controllerNumber=1 scan=6988,1,Unknown,ms1,1976.69,1137.8396,0.0000
5345,controllerType=0 controllerNumber=1 scan=6992,1,Unknown,ms1,1977.39,1137.8395,0.0000
5346,controllerType=0 controllerNumber=1 scan=6996,1,Unknown,ms1,1978.23,1137.8396,0.0000
5350,controllerType=0 controllerNumber=1 scan=7013,1,Unknown,ms1,1981.50,1137.8396,0.0000
5368,controllerType=0 controllerNumber=1 scan=7123,1,Unknown,ms1,2000.68,1137.8476,0.0000
5369,controllerType=0 controllerNumber=1 scan=7130,1,Unknown,ms1,2001.85,1137.8460,0.0000
5370,controllerType=0 controllerNumber=1 scan=7136,1,Unknown,ms1,2002.86,1137.8475,0.0000
5371,controllerType=0 controllerNumber=1 scan=7143,1,Unknown,ms1,2003.95,1137.8472,0.0000
5372,controllerType=0 controllerNumber=1 scan=7148,1,Unknown,ms1,2004.81,1137.8472,0.0000
5373,controllerType=0 controllerNumber=1 scan=7149,1,Unknown,ms1,2005.17,1137.8474,14542.2832
5374,controllerType=0 controllerNumber=1 scan=7154,1,Unknown,ms1,2006.21,1137.8410,0.0000
5375,controllerType=0 controllerNumber=1 scan=7155,1,Unknown,ms1,2006.58,1137.8467,11334.9033
5376,controllerType=0 controllerNumber=1 scan=7159,1,Unknown,ms1,2007.28,1137.8472,17089.3477
5377,controllerType=0 controllerNumber=1 scan=7165,1,Unknown,ms1,2008.29,1137.8475,0.0000
5378,controllerType=0 controllerNumber=1 scan=7169,1,Unknown,ms1,2008.97,1137.8460,1808.1255
5379,controllerType=0 controllerNumber=1 scan=7175,1,Unknown,ms1,2009.97,1137.8456,57619.9922
5380,controllerType=0 controllerNumber=1 scan=7176,1,Unknown,ms1,2010.33,1137.8387,0.0000
5380,controllerType=0 controllerNumber=1 scan=7176,1,Unknown,ms1,2010.33,1137.8478,31785.7715
5381,controllerType=0 controllerNumber=1 scan=7179,1,Unknown,ms1,2011.02,1137.8474,36242.9258
5382,controllerType=0 controllerNumber=1 scan=7180,1,Unknown,ms1,2011.38,1137.8474,0.0000
5383,controllerType=0 controllerNumber=1 scan=7183,1,Unknown,ms1,2011.89,1137.8404,0.0000
5383,controllerType=0 controllerNumber=1 scan=7183,1,Unknown,ms1,2011.89,1137.8495,138338.1719
5384,controllerType=0 controllerNumber=1 scan=7184,1,Unknown,ms1,2012.26,1137.8455,92288.3438
5385,controllerType=0 controllerNumber=1 scan=7189,1,Unknown,ms1,2013.11,1137.8412,0.0000
5386,controllerType=0 controllerNumber=1 scan=7190,1,Unknown,ms1,2013.47,1137.8461,0.0000
5387,controllerType=0 controllerNumber=1 scan=7191,1,Unknown,ms1,2013.79,1137.8476,90233.6719
5388,controllerType=0 controllerNumber=1 scan=7192,1,Unknown,ms1,2014.10,1137.8477,0.0000
5389,controllerType=0 controllerNumber=1 scan=7193,1,Unknown,ms1,2014.41,1137.8393,0.0000
5389,controllerType=0 controllerNumber=1 scan=7193,1,Unknown,ms1,2014.41,1137.8484,38417.3047
5390,controllerType=0 controllerNumber=1 scan=7197,1,Unknown,ms1,2015.11,1137.8398,0.0000
5390,controllerType=0 controllerNumber=1 scan=7197,1,Unknown,ms1,2015.11,1137.8489,144753.6875
5391,controllerType=0 controllerNumber=1 scan=7198,1,Unknown,ms1,2015.47,1137.8387,0.0000
5391,controllerType=0 controllerNumber=1 scan=7198,1,Unknown,ms1,2015.47,1137.8478,0.0000
5392,controllerType=0 controllerNumber=1 scan=7202,1,Unknown,ms1,2016.23,1137.8470,31650.4023
5393,controllerType=0 controllerNumber=1 scan=7203,1,Unknown,ms1,2016.60,1137.8440,0.0000
5395,controllerType=0 controllerNumber=1 scan=7210,1,Unknown,ms1,2017.93,1137.8475,72906.8438
5396,controllerType=0 controllerNumber=1 scan=7213,1,Unknown,ms1,2018.47,1137.8466,0.0000
5397,controllerType=0 controllerNumber=1 scan=7216,1,Unknown,ms1,2019.09,1137.8409,0.0000
5397,controllerType=0 controllerNumber=1 scan=7216,1,Unknown,ms1,2019.09,1137.8500,84389.7031
5398,controllerType=0 controllerNumber=1 scan=7217,1,Unknown,ms1,2019.45,1137.8464,0.0000
5399,controllerType=0 controllerNumber=1 scan=7222,1,Unknown,ms1,2020.29,1137.8407,0.0000
5399,controllerType=0 controllerNumber=1 scan=7222,1,Unknown,ms1,2020.29,1137.8498,67138.7734
5400,controllerType=0 controllerNumber=1 scan=7225,1,Unknown,ms1,2020.97,1137.8395,0.0000
5400,controllerType=0 controllerNumber=1 scan=7225,1,Unknown,ms1,2020.97,1137.8486,0.0000
