# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
6089,controllerType=0 controllerNumber=1 scan=10216,1,Unknown,ms1,2559.23,845.0456,1249012.3750
6090,controllerType=0 controllerNumber=1 scan=10219,1,Unknown,ms1,2559.77,845.0425,2667517.7500
6091,controllerType=0 controllerNumber=1 scan=10228,1,Unknown,ms1,2561.09,845.0432,2397511.0000
6092,controllerType=0 controllerNumber=1 scan=10235,1,Unknown,ms1,2562.27,845.0404,3278442.5000
6093,controllerType=0 controllerNumber=1 scan=10243,1,Unknown,ms1,2563.48,845.0396,3217585.5000
6093,controllerType=0 controllerNumber=1 scan=10243,1,Unknown,ms1,2563.48,845.0454,3123589.0000
6094,controllerType=0 controllerNumber=1 scan=10246,1,Unknown,ms1,2564.02,845.0396,3543345.2500
6094,controllerType=0 controllerNumber=1 scan=10246,1,Unknown,ms1,2564.02,845.0454,3628892.2500
6095,controllerType=0 controllerNumber=1 scan=10249,1,Unknown,ms1,2564.57,845.0396,4128721.2500
6095,controllerType=0 controllerNumber=1 scan=10249,1,Unknown,ms1,2564.57,845.0454,4162788.7500
6096,controllerType=0 controllerNumber=1 scan=10255,1,Unknown,ms1,2565.50,845.0394,3888339.5000
6096,controllerType=0 controllerNumber=1 scan=10255,1,Unknown,ms1,2565.50,845.0452,3341670.7500
6097,controllerType=0 controllerNumber=1 scan=10258,1,Unknown,ms1,2565.96,845.0400,5420132.5000
6098,controllerType=0 controllerNumber=1 scan=10266,1,Unknown,ms1,2567.28,845.0391,2826017.2500
6098,controllerType=0 controllerNumber=1 scan=10266,1,Unknown,ms1,2567.28,845.0449,2647608.5000
6099,controllerType=0 controllerNumber=1 scan=10272,1,Unknown,ms1,2568.36,845.0391,2202441.2500
6099,controllerType=0 controllerNumber=1 scan=10272,1,Unknown,ms1,2568.36,845.0449,2030688.1250
6100,controllerType=0 controllerNumber=1 scan=10273,1,Unknown,ms1,2568.73,845.0416,2929771.2500
6101,controllerType=0 controllerNumber=1 scan=10280,1,Unknown,ms1,2569.90,845.0393,1982783.3750
6101,controllerType=0 controllerNumber=1 scan=10280,1,Unknown,ms1,2569.90,845.0451,1812796.1250
6102,controllerType=0 controllerNumber=1 scan=10281,1,Unknown,ms1,2570.26,845.0389,2261483.2500
6102,controllerType=0 controllerNumber=1 scan=10281,1,Unknown,ms1,2570.26,845.0448,2144639.5000
6103,controllerType=0 controllerNumber=1 scan=10287,1,Unknown,ms1,2571.30,845.0403,2406211.7500
6104,controllerType=0 controllerNumber=1 scan=10293,1,Unknown,ms1,2572.25,845.0404,1796023.7500
6105,controllerType=0 controllerNumber=1 scan=10300,1,Unknown,ms1,2573.33,845.0396,1289261.3750
6105,controllerType=0 controllerNumber=1 scan=10300,1,Unknown,ms1,2573.33,845.0455,1363564.2500
6106,controllerType=0 controllerNumber=1 scan=10306,1,Unknown,ms1,2574.34,845.0397,1599691.6250
6106,controllerType=0 controllerNumber=1 scan=10306,1,Unknown,ms1,2574.34,845.0455,1695383.5000
6107,controllerType=0 controllerNumber=1 scan=10311,1,Unknown,ms1,2575.20,845.0426,1283415.3750
6108,controllerType=0 controllerNumber=1 scan=10312,1,Unknown,ms1,2575.57,845.0402,1475158.5000
6109,controllerType=0 controllerNumber=1 scan=10319,1,Unknown,ms1,2576.73,845.0401,643810.6250
6110,controllerType=0 controllerNumber=1 scan=10320,1,Unknown,ms1,2577.10,845.0383,840221.3125
6110,controllerType=0 controllerNumber=1 scan=10320,1,Unknown,ms1,2577.10,845.0441,777338.4375
6111,controllerType=0 controllerNumber=1 scan=10326,1,Unknown,ms1,2578.03,845.0399,1526343.2500
6111,controllerType=0 controllerNumber=1 scan=10326,1,Unknown,ms1,2578.03,845.0458,1340321.7500
6112,controllerType=0 controllerNumber=1 scan=10333,1,Unknown,ms1,2579.23,845.0389,853309.1875
6112,controllerType=0 controllerNumber=1 scan=10333,1,Unknown,ms1,2579.23,845.0447,893618.1875
6113,controllerType=0 controllerNumber=1 scan=10339,1,Unknown,ms1,2580.24,845.0408,520861.3125
6114,controllerType=0 controllerNumber=1 scan=10345,1,Unknown,ms1,2581.40,845.0402,441021.0313
6115,controllerType=0 controllerNumber=1 scan=10353,1,Unknown,ms1,2582.71,845.0407,0.0000
6119,controllerType=0 controllerNumber=1 scan=10371,1,Unknown,ms1,2585.83,845.0400,314686.9688
6120,controllerType=0 controllerNumber=1 scan=10375,1,Unknown,ms1,2586.51,845.0397,0.0000
6120,controllerType=0 controllerNumber=1 scan=10375,1,Unknown,ms1,2586.51,845.0455,0.0000
6122,controllerType=0 controllerNumber=1 scan=10384,1,Unknown,ms1,2588.15,845.0401,0.0000
6124,controllerType=0 controllerNumber=1 scan=10389,1,Unknown,ms1,2589.34,845.0401,394706.4375
6126,controllerType=0 controllerNumber=1 scan=10396,1,Unknown,ms1,2590.60,845.0401,0.0000
6129,controllerType=0 controllerNumber=1 scan=10404,1,Unknown,ms1,2592.40,845.0405,0.0000
6130,controllerType=0 controllerNumber=1 scan=10409,1,Unknown,ms1,2593.13,845.0405,0.0000
6131,controllerType=0 controllerNumber=1 scan=10414,1,Unknown,ms1,2593.93,845.0408,368527.5000
6132,controllerType=0 controllerNumber=1 scan=10415,1,Unknown,ms1,2594.29,845.0406,141589.0313
6135,controllerType=0 controllerNumber=1 scan=10423,1,Unknown,ms1,2595.96,845.0412,164588.2656
6137,controllerType=0 controllerNumber=1 scan=10430,1,Unknown,ms1,2597.26,845.0410,103094.3594
6139,controllerType=0 controllerNumber=1 scan=10441,1,Unknown,ms1,2599.04,845.0415,0.0000
6140,controllerType=0 controllerNumber=1 scan=10445,1,Unknown,ms1,2599.78,845.0417,269744.0313
6143,controllerType=0 controllerNumber=1 scan=10453,1,Unknown,ms1,2601.42,845.0421,301303.4063
6163,controllerType=0 controllerNumber=1 scan=10515,1,Unknown,ms1,2613.74,845.0413,78347.8359
6167,controllerType=0 controllerNumber=1 scan=10521,1,Unknown,ms1,2615.40,845.0412,237916.7188
6171,controllerType=0 controllerNumber=1 scan=10538,1,Unknown,ms1,2618.66,845.0409,100672.5859
6173,controllerType=0 controllerNumber=1 scan=10544,1,Unknown,ms1,2619.88,845.0410,99651.5625
6177,controllerType=0 controllerNumber=1 scan=10555,1,Unknown,ms1,2622.04,845.0407,104924.2656
6180,controllerType=0 controllerNumber=1 scan=10571,1,Unknown,ms1,2624.78,845.0407,87741.9688
6184,controllerType=0 controllerNumber=1 scan=10603,1,Unknown,ms1,2630.19,845.0402,79965.9688
6186,controllerType=0 controllerNumber=1 scan=10618,1,Unknown,ms1,2632.79,845.0403,127401.8984
6189,controllerType=0 controllerNumber=1 scan=10634,1,Unknown,ms1,2635.57,845.0403,172004.6250
6210,controllerType=0 controllerNumber=1 scan=10766,1,Unknown,ms1,2658.06,845.0403,51012.8164
6218,controllerType=0 controllerNumber=1 scan=10818,1,Unknown,ms1,2667.22,845.0397,120107.4766
6218,controllerType=0 controllerNumber=1 scan=10818,1,Unknown,ms1,2667.22,845.0455,177510.7188
6219,controllerType=0 controllerNumber=1 scan=10819,1,Unknown,ms1,2667.58,845.0397,73096.3125
6219,controllerType=0 controllerNumber=1 scan=10819,1,Unknown,ms1,2667.58,845.0455,123552.3281
6220,controllerType=0 controllerNumber=1 scan=10824,1,Unknown,ms1,2668.56,845.0399,115315.6250
6220,controllerType=0 controllerNumber=1 scan=10824,1,Unknown,ms1,2668.56,845.0458,166586.2031
6221,controllerType=0 controllerNumber=1 scan=10825,1,Unknown,ms1,2668.93,845.0401,171869.2344
6222,controllerType=0 controllerNumber=1 scan=10830,1,Unknown,ms1,2669.84,845.0401,98510.7578
6223,controllerType=0 controllerNumber=1 scan=10831,1,Unknown,ms1,2670.20,845.0402,114800.2266
6224,controllerType=0 controllerNumber=1 scan=10835,1,Unknown,ms1,2670.91,845.0402,125746.3516
6225,controllerType=0 controllerNumber=1 scan=10840,1,Unknown,ms1,2671.76,845.0402,60889.6445
6226,controllerType=0 controllerNumber=1 scan=10841,1,Unknown,ms1,2672.13,845.0403,149548.1875
6227,controllerType=0 controllerNumber=1 scan=10842,1,Unknown,ms1,2672.44,845.0402,213468.5000
6228,controllerType=0 controllerNumber=1 scan=10846,1,Unknown,ms1,2673.20,845.0403,123961.4922
6229,controllerType=0 controllerNumber=1 scan=10847,1,Unknown,ms1,2673.56,845.0402,440840.5625
6230,controllerType=0 controllerNumber=1 scan=10852,1,Unknown,ms1,2674.42,845.0404,150156.9531
6231,controllerType=0 controllerNumber=1 scan=10853,1,Unknown,ms1,2674.78,845.0404,175095.4063
6232,controllerType=0 controllerNumber=1 scan=10857,1,Unknown,ms1,2675.42,845.0377,241532.3750
6232,controllerType=0 controllerNumber=1 scan=10857,1,Unknown,ms1,2675.42,845.0436,449086.9375
6233,controllerType=0 controllerNumber=1 scan=10861,1,Unknown,ms1,2676.28,845.0406,75909.4688
6234,controllerType=0 controllerNumber=1 scan=10862,1,Unknown,ms1,2676.65,845.0407,94092.1094
6235,controllerType=0 controllerNumber=1 scan=10867,1,Unknown,ms1,2677.51,845.0407,116336.7500
6236,controllerType=0 controllerNumber=1 scan=10874,1,Unknown,ms1,2678.67,845.0409,112612.9297
6237,controllerType=0 controllerNumber=1 scan=10880,1,Unknown,ms1,2679.76,845.0409,61732.5352
6239,controllerType=0 controllerNumber=1 scan=10888,1,Unknown,ms1,2681.34,845.0411,58979.5742
6240,controllerType=0 controllerNumber=1 scan=10894,1,Unknown,ms1,2682.35,845.0412,55801.4141
6244,controllerType=0 controllerNumber=1 scan=10922,1,Unknown,ms1,2687.19,845.0410,53850.6602
6260,controllerType=0 controllerNumber=1 scan=11026,1,Unknown,ms1,2705.23,845.0410,0.0000
6262,controllerType=0 controllerNumber=1 scan=11036,1,Unknown,ms1,2707.14,845.0408,93702.7266
6263,controllerType=0 controllerNumber=1 scan=11042,1,Unknown,ms1,2708.15,845.0408,138673.3125
6264,controllerType=0 controllerNumber=1 scan=11045,1,Unknown,ms1,2708.70,845.0407,165057.3281
6265,controllerType=0 controllerNumber=1 scan=11057,1,Unknown,ms1,2710.65,845.0415,280610.4063
6266,controllerType=0 controllerNumber=1 scan=11061,1,Unknown,ms1,2711.48,845.0426,276814.2188
6267,controllerType=0 controllerNumber=1 scan=11074,1,Unknown,ms1,2713.58,845.0409,137185.5000
6268,controllerType=0 controllerNumber=1 scan=11077,1,Unknown,ms1,2714.13,845.0409,135853.7813
6269,controllerType=0 controllerNumber=1 scan=11084,1,Unknown,ms1,2715.29,845.0410,58559.9648
6270,controllerType=0 controllerNumber=1 scan=11089,1,Unknown,ms1,2716.33,845.0410,149527.3594
6303,controllerType=0 controllerNumber=1 scan=11234,1,Unknown,ms1,2743.41,845.0402,199709.3125
6304,controllerType=0 controllerNumber=1 scan=11235,1,Unknown,ms1,2743.77,845.0413,315799.2188
6306,controllerType=0 controllerNumber=1 scan=11252,1,Unknown,ms1,2746.73,845.0405,247732.1719
6307,controllerType=0 controllerNumber=1 scan=11265,1,Unknown,ms1,2748.79,845.0404,346441.8438
6308,controllerType=0 controllerNumber=1 scan=11276,1,Unknown,ms1,2750.55,845.0403,572544.5000
6320,controllerType=0 controllerNumber=1 scan=11343,1,Unknown,ms1,2761.86,845.0412,342346.3750
6324,controllerType=0 controllerNumber=1 scan=11366,1,Unknown,ms1,2765.82,845.0415,668996.7500
6325,controllerType=0 controllerNumber=1 scan=11369,1,Unknown,ms1,2766.31,845.0414,1122242.1250
6326,controllerType=0 controllerNumber=1 scan=11374,1,Unknown,ms1,2767.00,845.0425,1233648.1250
6327,controllerType=0 controllerNumber=1 scan=11382,1,Unknown,ms1,2768.32,845.0401,4706869.0000
6328,controllerType=0 controllerNumber=1 scan=11388,1,Unknown,ms1,2769.26,845.0399,8237409.0000
6328,controllerType=0 controllerNumber=1 scan=11388,1,Unknown,ms1,2769.26,845.0457,10772512.0000
6329,controllerType=0 controllerNumber=1 scan=11396,1,Unknown,ms1,2770.51,845.0399,18275944.0000
6329,controllerType=0 controllerNumber=1 scan=11396,1,Unknown,ms1,2770.51,845.0457,23337084.0000
6330,controllerType=0 controllerNumber=1 scan=11400,1,Unknown,ms1,2771.11,845.0396,20712786.0000
6330,controllerType=0 controllerNumber=1 scan=11400,1,Unknown,ms1,2771.11,845.0454,27145582.0000
6331,controllerType=0 controllerNumber=1 scan=11406,1,Unknown,ms1,2772.12,845.0399,30881264.0000
6331,controllerType=0 controllerNumber=1 scan=11406,1,Unknown,ms1,2772.12,845.0457,38645268.0000
6332,controllerType=0 controllerNumber=1 scan=11412,1,Unknown,ms1,2773.13,845.0396,44246448.0000
6332,controllerType=0 controllerNumber=1 scan=11412,1,Unknown,ms1,2773.13,845.0454,55076984.0000
6333,controllerType=0 controllerNumber=1 scan=11413,1,Unknown,ms1,2773.50,845.0397,46382880.0000
6333,controllerType=0 controllerNumber=1 scan=11413,1,Unknown,ms1,2773.50,845.0456,58380516.0000
6334,controllerType=0 controllerNumber=1 scan=11416,1,Unknown,ms1,2774.04,845.0400,47396228.0000
6335,controllerType=0 controllerNumber=1 scan=11420,1,Unknown,ms1,2774.74,845.0402,89519728.0000
6336,controllerType=0 controllerNumber=1 scan=11425,1,Unknown,ms1,2775.58,845.0405,86909456.0000
6337,controllerType=0 controllerNumber=1 scan=11426,1,Unknown,ms1,2775.95,845.0407,62576096.0000
6338,controllerType=0 controllerNumber=1 scan=11432,1,Unknown,ms1,2776.76,845.0413,58722576.0000
6339,controllerType=0 controllerNumber=1 scan=11441,1,Unknown,ms1,2778.07,845.0408,62280084.0000
6340,controllerType=0 controllerNumber=1 scan=11442,1,Unknown,ms1,2778.43,845.0412,67114960.0000
6341,controllerType=0 controllerNumber=1 scan=11446,1,Unknown,ms1,2779.14,845.0413,68250744.0000
6342,controllerType=0 controllerNumber=1 scan=11447,1,Unknown,ms1,2779.50,845.0415,74288104.0000
6343,controllerType=0 controllerNumber=1 scan=11452,1,Unknown,ms1,2780.36,845.0411,63189808.0000
6344,controllerType=0 controllerNumber=1 scan=11453,1,Unknown,ms1,2780.72,845.0409,58301572.0000
6345,controllerType=0 controllerNumber=1 scan=11458,1,Unknown,ms1,2781.50,845.0409,76774192.0000
6346,controllerType=0 controllerNumber=1 scan=11459,1,Unknown,ms1,2781.86,845.0412,63225348.0000
6347,controllerType=0 controllerNumber=1 scan=11464,1,Unknown,ms1,2782.64,845.0408,50089504.0000
6348,controllerType=0 controllerNumber=1 scan=11469,1,Unknown,ms1,2783.56,845.0408,57619856.0000
6349,controllerType=0 controllerNumber=1 scan=11470,1,Unknown,ms1,2783.93,845.0407,46054096.0000
6350,controllerType=0 controllerNumber=1 scan=11478,1,Unknown,ms1,2785.18,845.0406,55266784.0000
6351,controllerType=0 controllerNumber=1 scan=11484,1,Unknown,ms1,2786.05,845.0406,45825924.0000
6352,controllerType=0 controllerNumber=1 scan=11489,1,Unknown,ms1,2786.91,845.0410,48384736.0000
6353,controllerType=0 controllerNumber=1 scan=11493,1,Unknown,ms1,2787.74,845.0407,53589820.0000
6354,controllerType=0 controllerNumber=1 scan=11498,1,Unknown,ms1,2788.58,845.0409,25394244.0000
6355,controllerType=0 controllerNumber=1 scan=11502,1,Unknown,ms1,2789.35,845.0412,25215560.0000
6356,controllerType=0 controllerNumber=1 scan=11503,1,Unknown,ms1,2789.72,845.0408,28162922.0000
6357,controllerType=0 controllerNumber=1 scan=11507,1,Unknown,ms1,2790.33,845.0407,23478016.0000
6358,controllerType=0 controllerNumber=1 scan=11511,1,Unknown,ms1,2791.17,845.0406,18002302.0000
6359,controllerType=0 controllerNumber=1 scan=11515,1,Unknown,ms1,2792.00,845.0409,12614234.0000
6360,controllerType=0 controllerNumber=1 scan=11519,1,Unknown,ms1,2792.60,845.0410,13264878.0000
6361,controllerType=0 controllerNumber=1 scan=11526,1,Unknown,ms1,2793.77,845.0406,7243265.0000
6362,controllerType=0 controllerNumber=1 scan=11533,1,Unknown,ms1,2794.93,845.0413,5727064.0000
6363,controllerType=0 controllerNumber=1 scan=11541,1,Unknown,ms1,2796.26,845.0411,3901908.2500
6364,controllerType=0 controllerNumber=1 scan=11548,1,Unknown,ms1,2797.56,845.0411,2101805.7500
6365,controllerType=0 controllerNumber=1 scan=11551,1,Unknown,ms1,2798.10,845.0405,2090930.1250
6366,controllerType=0 controllerNumber=1 scan=11560,1,Unknown,ms1,2799.58,845.0408,1591399.1250
6367,controllerType=0 controllerNumber=1 scan=11568,1,Unknown,ms1,2800.90,845.0405,927301.1250
6368,controllerType=0 controllerNumber=1 scan=11573,1,Unknown,ms1,2801.95,845.0408,831961.5000
6369,controllerType=0 controllerNumber=1 scan=11580,1,Unknown,ms1,2803.12,845.0402,944510.8750
6370,controllerType=0 controllerNumber=1 scan=11587,1,Unknown,ms1,2804.29,845.0408,845910.6875
6371,controllerType=0 controllerNumber=1 scan=11595,1,Unknown,ms1,2805.62,845.0406,1177393.7500
6372,controllerType=0 controllerNumber=1 scan=11605,1,Unknown,ms1,2807.42,845.0412,731804.1250
6373,controllerType=0 controllerNumber=1 scan=11618,1,Unknown,ms1,2809.51,845.0417,630071.3125
6374,controllerType=0 controllerNumber=1 scan=11630,1,Unknown,ms1,2811.43,845.0407,643700.3750
6375,controllerType=0 controllerNumber=1 scan=11637,1,Unknown,ms1,2812.78,845.0419,409141.1563
6376,controllerType=0 controllerNumber=1 scan=11643,1,Unknown,ms1,2813.88,845.0426,472232.0313
6377,controllerType=0 controllerNumber=1 scan=11654,1,Unknown,ms1,2815.66,845.0407,413679.3125
6378,controllerType=0 controllerNumber=1 scan=11667,1,Unknown,ms1,2817.85,845.0400,409696.6875
6379,controllerType=0 controllerNumber=1 scan=11670,1,Unknown,ms1,2818.39,845.0393,467488.4063
6379,controllerType=0 controllerNumber=1 scan=11670,1,Unknown,ms1,2818.39,845.0451,615754.4375
6380,controllerType=0 controllerNumber=1 scan=11674,1,Unknown,ms1,2819.10,845.0412,444662.8438
6381,controllerType=0 controllerNumber=1 scan=11686,1,Unknown,ms1,2821.05,845.0395,321018.1563
6381,controllerType=0 controllerNumber=1 scan=11686,1,Unknown,ms1,2821.05,845.0453,421335.5313
6382,controllerType=0 controllerNumber=1 scan=11690,1,Unknown,ms1,2821.75,845.0410,292386.3438
6383,controllerType=0 controllerNumber=1 scan=11694,1,Unknown,ms1,2822.45,845.0409,315336.9375
6384,controllerType=0 controllerNumber=1 scan=11701,1,Unknown,ms1,2823.62,845.0397,245602.4063
6384,controllerType=0 controllerNumber=1 scan=11701,1,Unknown,ms1,2823.62,845.0455,349513.5938
6385,controllerType=0 controllerNumber=1 scan=11708,1,Unknown,ms1,2824.77,845.0393,263570.3750
6385,controllerType=0 controllerNumber=1 scan=11708,1,Unknown,ms1,2824.77,845.0451,356383.9375
6386,controllerType=0 controllerNumber=1 scan=11715,1,Unknown,ms1,2825.94,845.0430,333462.4375
6387,controllerType=0 controllerNumber=1 scan=11722,1,Unknown,ms1,2827.29,845.0432,252130.5938
6388,controllerType=0 controllerNumber=1 scan=11727,1,Unknown,ms1,2828.22,845.0431,338341.9375
6389,controllerType=0 controllerNumber=1 scan=11731,1,Unknown,ms1,2829.00,845.0412,133950.2656
6390,controllerType=0 controllerNumber=1 scan=11734,1,Unknown,ms1,2829.55,845.0380,86741.3125
6390,controllerType=0 controllerNumber=1 scan=11734,1,Unknown,ms1,2829.55,845.0438,148317.5781
6391,controllerType=0 controllerNumber=1 scan=11738,1,Unknown,ms1,2830.25,845.0429,214917.6094
6392,controllerType=0 controllerNumber=1 scan=11745,1,Unknown,ms1,2831.61,845.0423,257205.8281
6393,controllerType=0 controllerNumber=1 scan=11752,1,Unknown,ms1,2832.77,845.0416,230972.3125
6394,controllerType=0 controllerNumber=1 scan=11755,1,Unknown,ms1,2833.32,845.0406,123259.1797
6396,controllerType=0 controllerNumber=1 scan=11780,1,Unknown,ms1,2837.54,845.0403,365698.1875
6397,controllerType=0 controllerNumber=1 scan=11790,1,Unknown,ms1,2839.16,845.0404,383080.4375
6402,controllerType=0 controllerNumber=1 scan=11807,1,Unknown,ms1,2842.46,845.0403,399206.4375
6407,controllerType=0 controllerNumber=1 scan=11827,1,Unknown,ms1,2846.09,845.0404,307624.4375
6408,controllerType=0 controllerNumber=1 scan=11828,1,Unknown,ms1,2846.45,845.0405,319666.6875
6409,controllerType=0 controllerNumber=1 scan=11832,1,Unknown,ms1,2847.21,845.0405,277245.0000
6410,controllerType=0 controllerNumber=1 scan=11833,1,Unknown,ms1,2847.58,845.0405,109429.8047
6411,controllerType=0 controllerNumber=1 scan=11839,1,Unknown,ms1,2848.66,845.0407,107113.9375
6412,controllerType=0 controllerNumber=1 scan=11840,1,Unknown,ms1,2849.02,845.0402,396809.1563
6413,controllerType=0 controllerNumber=1 scan=11847,1,Unknown,ms1,2850.19,845.0408,149741.4531
6414,controllerType=0 controllerNumber=1 scan=11854,1,Unknown,ms1,2851.54,845.0409,183307.2031
6415,controllerType=0 controllerNumber=1 scan=11861,1,Unknown,ms1,2852.83,845.0428,346635.8438
6416,controllerType=0 controllerNumber=1 scan=11868,1,Unknown,ms1,2854.00,845.0410,143595.4219
6418,controllerType=0 controllerNumber=1 scan=11882,1,Unknown,ms1,2856.50,845.0410,156236.9844
6419,controllerType=0 controllerNumber=1 scan=11885,1,Unknown,ms1,2857.04,845.0411,51377.9219
6420,controllerType=0 controllerNumber=1 scan=11890,1,Unknown,ms1,2857.90,845.0389,288257.3750
6420,controllerType=0 controllerNumber=1 scan=11890,1,Unknown,ms1,2857.90,845.0447,333692.4375
6421,controllerType=0 controllerNumber=1 scan=11898,1,Unknown,ms1,2859.22,845.0379,182850.5938
6421,controllerType=0 controllerNumber=1 scan=11898,1,Unknown,ms1,2859.22,845.0437,252424.4375
6422,controllerType=0 controllerNumber=1 scan=11899,1,Unknown,ms1,2859.59,845.0413,170642.2656
6423,controllerType=0 controllerNumber=1 scan=11907,1,Unknown,ms1,2860.92,845.0399,120946.9531
6423,controllerType=0 controllerNumber=1 scan=11907,1,Unknown,ms1,2860.92,845.0457,205771.9219
6424,controllerType=0 controllerNumber=1 scan=11917,1,Unknown,ms1,2862.73,845.0392,228610.4531
6424,controllerType=0 controllerNumber=1 scan=11917,1,Unknown,ms1,2862.73,845.0450,275872.7500
6425,controllerType=0 controllerNumber=1 scan=11925,1,Unknown,ms1,2864.06,845.0417,193843.7500
6426,controllerType=0 controllerNumber=1 scan=11926,1,Unknown,ms1,2864.42,845.0405,144975.1250
6427,controllerType=0 controllerNumber=1 scan=11931,1,Unknown,ms1,2865.28,845.0402,166325.2031
6428,controllerType=0 controllerNumber=1 scan=11936,1,Unknown,ms1,2866.32,845.0406,218550.9063
6429,controllerType=0 controllerNumber=1 scan=11937,1,Unknown,ms1,2866.69,845.0431,323664.0625
6430,controllerType=0 controllerNumber=1 scan=11940,1,Unknown,ms1,2867.23,845.0402,176518.8125
6431,controllerType=0 controllerNumber=1 scan=11947,1,Unknown,ms1,2868.40,845.0382,504022.5625
6431,controllerType=0 controllerNumber=1 scan=11947,1,Unknown,ms1,2868.40,845.0440,473939.8750
6432,controllerType=0 controllerNumber=1 scan=11948,1,Unknown,ms1,2868.76,845.0396,335288.0313
6432,controllerType=0 controllerNumber=1 scan=11948,1,Unknown,ms1,2868.76,845.0454,275532.8125
6433,controllerType=0 controllerNumber=1 scan=11955,1,Unknown,ms1,2869.93,845.0379,277987.2500
6433,controllerType=0 controllerNumber=1 scan=11955,1,Unknown,ms1,2869.93,845.0437,246878.7969
6434,controllerType=0 controllerNumber=1 scan=11959,1,Unknown,ms1,2870.71,845.0401,521385.7500
6435,controllerType=0 controllerNumber=1 scan=11967,1,Unknown,ms1,2872.03,845.0417,519458.0313
6436,controllerType=0 controllerNumber=1 scan=11970,1,Unknown,ms1,2872.57,845.0413,359623.0938
6437,controllerType=0 controllerNumber=1 scan=11977,1,Unknown,ms1,2873.74,845.0405,553613.0000
6438,controllerType=0 controllerNumber=1 scan=11978,1,Unknown,ms1,2874.10,845.0400,427583.9375
6439,controllerType=0 controllerNumber=1 scan=11983,1,Unknown,ms1,2874.96,845.0412,355766.0000
6440,controllerType=0 controllerNumber=1 scan=11990,1,Unknown,ms1,2876.10,845.0412,263076.6875
6441,controllerType=0 controllerNumber=1 scan=11995,1,Unknown,ms1,2877.13,845.0409,586834.5625
6442,controllerType=0 controllerNumber=1 scan=11997,1,Unknown,ms1,2877.62,845.0392,365098.4375
6442,controllerType=0 controllerNumber=1 scan=11997,1,Unknown,ms1,2877.62,845.0450,316140.0000
6443,controllerType=0 controllerNumber=1 scan=11998,1,Unknown,ms1,2877.99,845.0403,232952.5625
6444,controllerType=0 controllerNumber=1 scan=12001,1,Unknown,ms1,2878.53,845.0405,169749.8438
6445,controllerType=0 controllerNumber=1 scan=12007,1,Unknown,ms1,2879.55,845.0406,55047.3828
6446,controllerType=0 controllerNumber=1 scan=12014,1,Unknown,ms1,2880.71,845.0410,129490.2891
6447,controllerType=0 controllerNumber=1 scan=12019,1,Unknown,ms1,2881.64,845.0407,179439.4688
6448,controllerType=0 controllerNumber=1 scan=12020,1,Unknown,ms1,2882.01,845.0412,110705.1016
6449,controllerType=0 controllerNumber=1 scan=12028,1,Unknown,ms1,2883.28,845.0415,137342.0781
6450,controllerType=0 controllerNumber=1 scan=12029,1,Unknown,ms1,2883.64,845.0417,105185.8594
6451,controllerType=0 controllerNumber=1 scan=12034,1,Unknown,ms1,2884.50,845.0415,34070.8945
6452,controllerType=0 controllerNumber=1 scan=12035,1,Unknown,ms1,2884.86,845.0418,130665.5547
6453,controllerType=0 controllerNumber=1 scan=12042,1,Unknown,ms1,2886.03,845.0418,122968.1797
6454,controllerType=0 controllerNumber=1 scan=12043,1,Unknown,ms1,2886.40,845.0419,112901.5234
6455,controllerType=0 controllerNumber=1 scan=12049,1,Unknown,ms1,2887.41,845.0416,115258.3438
6456,controllerType=0 controllerNumber=1 scan=12053,1,Unknown,ms1,2888.18,845.0420,118155.9375
6457,controllerType=0 controllerNumber=1 scan=12054,1,Unknown,ms1,2888.55,845.0420,119436.4063
6460,controllerType=0 controllerNumber=1 scan=12067,1,Unknown,ms1,2891.13,845.0419,36346.3359
6462,controllerType=0 controllerNumber=1 scan=12071,1,Unknown,ms1,2892.04,845.0419,87936.8750
6463,controllerType=0 controllerNumber=1 scan=12072,1,Unknown,ms1,2892.41,845.0419,77852.9688
6464,controllerType=0 controllerNumber=1 scan=12077,1,Unknown,ms1,2893.26,845.0417,47844.6563
6465,controllerType=0 controllerNumber=1 scan=12078,1,Unknown,ms1,2893.63,845.0418,42285.3281
6466,controllerType=0 controllerNumber=1 scan=12079,1,Unknown,ms1,2893.95,845.0417,41569.4102
6467,controllerType=0 controllerNumber=1 scan=12085,1,Unknown,ms1,2894.96,845.0418,91244.0547
6469,controllerType=0 controllerNumber=1 scan=12096,1,Unknown,ms1,2897.01,845.0415,47270.1055
6470,controllerType=0 controllerNumber=1 scan=12103,1,Unknown,ms1,2898.18,845.0415,45458.9063
6471,controllerType=0 controllerNumber=1 scan=12104,1,Unknown,ms1,2898.54,845.0414,43872.6211
6472,controllerType=0 controllerNumber=1 scan=12109,1,Unknown,ms1,2899.36,845.0416,42945.1445
6474,controllerType=0 controllerNumber=1 scan=12118,1,Unknown,ms1,2901.10,845.0414,40771.0039
6475,controllerType=0 controllerNumber=1 scan=12122,1,Unknown,ms1,2901.80,845.0413,84765.4766
6478,controllerType=0 controllerNumber=1 scan=12129,1,Unknown,ms1,2903.39,845.0410,130197.6563
6480,controllerType=0 controllerNumber=1 scan=12143,1,Unknown,ms1,2905.73,845.0410,126348.1250
